,zone,year,month,day,hour,actual,predicted_NN
0,10,2005,3,6,0,26459,24076.00390625
1,10,2005,3,6,1,25979,23664.59375
2,10,2005,3,6,2,25727,22738.42578125
3,10,2005,3,6,3,25916,19655.869140625
4,10,2005,3,6,4,26132,23416.59375
5,10,2005,3,6,5,26571,21411.265625
6,10,2005,3,6,6,27651,22628.953125
7,10,2005,3,6,7,29141,25391.4375
8,10,2005,3,6,8,29078,31155.90234375
9,10,2005,3,6,9,28182,21626.845703125
10,10,2005,3,6,10,26577,19577.896484375
11,10,2005,3,6,11,24758,17491.28515625
12,10,2005,3,6,12,23443,62452.953125
13,10,2005,3,6,13,22547,64166.80078125
14,10,2005,3,6,14,21643,64012.21484375
15,10,2005,3,6,15,20846,62528.88671875
16,10,2005,3,6,16,20539,14757.1474609375
17,10,2005,3,6,17,21372,16026.82421875
18,10,2005,3,6,18,24689,19336.57421875
19,10,2005,3,6,19,26016,20472.390625
20,10,2005,3,6,20,25642,60182.8359375
21,10,2005,3,6,21,24452,58013.30078125
22,10,2005,3,6,22,22705,55007.3515625
23,10,2005,3,6,23,20918,14664.3369140625
24,10,2005,3,7,0,19845,18041.060546875
25,10,2005,3,7,1,19792,14743.9755859375
26,10,2005,3,7,2,20083,15474.283203125
27,10,2005,3,7,3,20378,15618.7138671875
28,10,2005,3,7,4,21977,17399.8828125
29,10,2005,3,7,5,25554,22275.046875
30,10,2005,3,7,6,29402,24216.19921875
31,10,2005,3,7,7,31020,25703.9140625
32,10,2005,3,7,8,27959,22493.802734375
33,10,2005,3,7,9,26189,20954.1796875
34,10,2005,3,7,10,25692,19788.587890625
35,10,2005,3,7,11,25071,71436.5546875
36,10,2005,3,7,12,24258,17799.302734375
37,10,2005,3,7,13,23695,64798.6171875
38,10,2005,3,7,14,23028,16620.1328125
39,10,2005,3,7,15,22463,65945.640625
40,10,2005,3,7,16,23050,65022.18359375
41,10,2005,3,7,17,24709,65433.89453125
42,10,2005,3,7,18,28170,69858.7109375
43,10,2005,3,7,19,28970,69710.1015625
44,10,2005,3,7,20,28481,67052.6875
45,10,2005,3,7,21,26603,20796.109375
46,10,2005,3,7,22,24327,17716.951171875
47,10,2005,3,7,23,21701,56265.40625
48,10,2005,3,8,0,19995,55773.15234375
49,10,2005,3,8,1,19467,57938.92578125
50,10,2005,3,8,2,19600,15689.9990234375
51,10,2005,3,8,3,19757,12208.5576171875
52,10,2005,3,8,4,20575,13753.7265625
53,10,2005,3,8,5,23444,54328.93359375
54,10,2005,3,8,6,27437,19996.904296875
55,10,2005,3,8,7,29118,21455.208984375
56,10,2005,3,8,8,28085,20433.15625
57,10,2005,3,8,9,27906,20671.23046875
58,10,2005,3,8,10,28400,21763.57421875
59,10,2005,3,8,11,30268,23177.43359375
60,10,2005,3,8,12,31694,28766.04296875
61,10,2005,3,8,13,31452,29303.357421875
62,10,2005,3,8,14,30252,41129.1796875
63,10,2005,3,8,15,31560,38333.00390625
64,10,2005,3,8,16,34668,27252.642578125
65,10,2005,3,8,17,36977,30033.296875
66,10,2005,3,8,18,40335,34806.0859375
67,10,2005,3,8,19,42416,36029.73828125
68,10,2005,3,8,20,36819,36479.37109375
69,10,2005,3,8,21,37743,35549.828125
70,10,2005,3,8,22,37232,33269.8515625
71,10,2005,3,8,23,34685,31251.73828125
72,10,2005,3,9,0,34143,30440.2421875
73,10,2005,3,9,1,33844,30467.888671875
74,10,2005,3,9,2,33905,29604.546875
75,10,2005,3,9,3,33595,29602.412109375
76,10,2005,3,9,4,34457,30597.70703125
77,10,2005,3,9,5,37080,31661.6953125
78,10,2005,3,9,6,40334,31823.91015625
79,10,2005,3,9,7,40283,31561.59375
80,10,2005,3,9,8,37922,34648.42578125
81,10,2005,3,9,9,35496,33690.37890625
82,10,2005,3,9,10,33518,31158.88671875
83,10,2005,3,9,11,32494,29601.546875
84,10,2005,3,9,12,31671,27984.18359375
85,10,2005,3,9,13,30531,27827.640625
86,10,2005,3,9,14,29304,26597.3515625
87,10,2005,3,9,15,28798,26279.634765625
88,10,2005,3,9,16,28746,26995.521484375
89,10,2005,3,9,17,30424,29173.49609375
90,10,2005,3,9,18,34772,32732.052734375
91,10,2005,3,9,19,36580,34632.1796875
92,10,2005,3,9,20,36734,35053.93359375
93,10,2005,3,9,21,35734,33915.30859375
94,10,2005,3,9,22,33176,31658.666015625
95,10,2005,3,9,23,30587,31370.943359375
96,10,2005,3,10,0,29457,30485.603515625
97,10,2005,3,10,1,28883,30431.671875
98,10,2005,3,10,2,28690,29567.40234375
99,10,2005,3,10,3,28783,29533.46484375
100,10,2005,3,10,4,29320,30542.6484375
101,10,2005,3,10,5,31846,32400.845703125
102,10,2005,3,10,6,35531,32597.6875
103,10,2005,3,10,7,36905,32935.37109375
104,10,2005,3,10,8,34524,32989.25390625
105,10,2005,3,10,9,31984,29412.025390625
106,10,2005,3,10,10,30176,26807.26171875
107,10,2005,3,10,11,28912,25548.943359375
108,10,2005,3,10,12,27979,24516.55859375
109,10,2005,3,10,13,26661,22702.37890625
110,10,2005,3,10,14,26105,21334.853515625
111,10,2005,3,10,15,26113,22589.890625
112,10,2005,3,10,16,27244,22344.826171875
113,10,2005,3,10,17,29162,25940.244140625
114,10,2005,3,10,18,32835,28544.140625
115,10,2005,3,10,19,33743,35824.5625
116,10,2005,3,10,20,33431,35482.23828125
117,10,2005,3,10,21,32704,34215.71484375
118,10,2005,3,10,22,30458,27698.4921875
119,10,2005,3,10,23,28241,23203.677734375
120,10,2005,3,11,0,26757,20876.09765625
121,10,2005,3,11,1,25581,19296.9296875
122,10,2005,3,11,2,25365,19556.77734375
123,10,2005,3,11,3,25530,20625.775390625
124,10,2005,3,11,4,26151,21062.6328125
125,10,2005,3,11,5,28977,24068.54296875
126,10,2005,3,11,6,32421,27815.478515625
127,10,2005,3,11,7,33728,30953.22265625
128,10,2005,3,11,8,31056,27164.966796875
129,10,2005,3,11,9,29202,20903.35546875
130,10,2005,3,11,10,28018,63650.9609375
131,10,2005,3,11,11,26903,65880.859375
132,10,2005,3,11,12,26147,67038.2890625
133,10,2005,3,11,13,25001,67268.3984375
134,10,2005,3,11,14,24580,66383.734375
135,10,2005,3,11,15,24968,20107.892578125
136,10,2005,3,11,16,27284,61990.9140625
137,10,2005,3,11,17,28657,24603.310546875
138,10,2005,3,11,18,30867,28337.373046875
139,10,2005,3,11,19,30878,29134.775390625
140,10,2005,3,11,20,30508,27836.515625
141,10,2005,3,11,21,29542,25872.5234375
142,10,2005,3,11,22,27305,53658.71484375
143,10,2005,3,11,23,25504,52755.30078125
144,10,2005,3,12,0,24116,19296.76953125
145,10,2005,3,12,1,24196,48061.6875
146,10,2005,3,12,2,24610,47023.6796875
147,10,2005,3,12,3,24732,20961.619140625
148,10,2005,3,12,4,25331,18991.75
149,10,2005,3,12,5,25968,20056.927734375
150,10,2005,3,12,6,27369,24202.03515625
151,10,2005,3,12,7,28513,25332.455078125
152,10,2005,3,12,8,29129,28823.013671875
153,10,2005,3,12,9,28943,28759.38671875
154,10,2005,3,12,10,27992,25985.908203125
155,10,2005,3,12,11,26987,21355.212890625
156,10,2005,3,12,12,26102,19385.37109375
157,10,2005,3,12,13,24619,16636.388671875
158,10,2005,3,12,14,23073,15800.28125
159,10,2005,3,12,15,21949,64419.19140625
160,10,2005,3,12,16,22351,65681.0859375
161,10,2005,3,12,17,23294,59867.36328125
162,10,2005,3,12,18,25449,62119.61328125
163,10,2005,3,12,19,26095,20543.30859375
164,10,2005,3,12,20,25441,59402.85546875
165,10,2005,3,12,21,24729,57240.28515625
166,10,2005,3,12,22,23409,16833.26953125
167,10,2005,3,12,23,21973,16064.21484375
168,10,2005,6,20,0,16910,13836.8388671875
169,10,2005,6,20,1,16130,12689.544921875
170,10,2005,6,20,2,15719,12348.1083984375
171,10,2005,6,20,3,15850,10867.0341796875
172,10,2005,6,20,4,17298,11199.07421875
173,10,2005,6,20,5,20010,14230.98828125
174,10,2005,6,20,6,21913,16844.01171875
175,10,2005,6,20,7,23412,18932.63671875
176,10,2005,6,20,8,24055,17858.990234375
177,10,2005,6,20,9,24513,16987.3203125
178,10,2005,6,20,10,24493,18446.625
179,10,2005,6,20,11,24735,18358.296875
180,10,2005,6,20,12,24982,17902.435546875
181,10,2005,6,20,13,24703,17980.0078125
182,10,2005,6,20,14,25511,15911.013671875
183,10,2005,6,20,15,25853,16427.494140625
184,10,2005,6,20,16,26467,19191.3671875
185,10,2005,6,20,17,27136,20238.48828125
186,10,2005,6,20,18,27425,18835.7421875
187,10,2005,6,20,19,26781,19646.29296875
188,10,2005,6,20,20,26575,23566.779296875
189,10,2005,6,20,21,27485,19839.498046875
190,10,2005,6,20,22,25335,17805.56640625
191,10,2005,6,20,23,21969,15308.2255859375
192,10,2005,6,21,0,19718,13345.0146484375
193,10,2005,6,21,1,18490,12031.27734375
194,10,2005,6,21,2,17782,11745.7919921875
195,10,2005,6,21,3,17374,11451.90234375
196,10,2005,6,21,4,18118,12127.90234375
197,10,2005,6,21,5,20685,15460.90234375
198,10,2005,6,21,6,22425,17714.166015625
199,10,2005,6,21,7,24372,19012.876953125
200,10,2005,6,21,8,25215,20064.4140625
201,10,2005,6,21,9,25408,16798.29296875
202,10,2005,6,21,10,26035,24315.7421875
203,10,2005,6,21,11,26174,20058.921875
204,10,2005,6,21,12,27215,21631.96484375
205,10,2005,6,21,13,27745,20018.515625
206,10,2005,6,21,14,28499,22137.775390625
207,10,2005,6,21,15,29627,76429.953125
208,10,2005,6,21,16,31400,30698.91015625
209,10,2005,6,21,17,32565,22301.25390625
210,10,2005,6,21,18,32428,22577.73046875
211,10,2005,6,21,19,31017,23718.134765625
212,10,2005,6,21,20,30336,22535.685546875
213,10,2005,6,21,21,30279,22005.57421875
214,10,2005,6,21,22,27338,21139.51953125
215,10,2005,6,21,23,24013,18575.291015625
216,10,2005,6,22,0,21890,13724.9716796875
217,10,2005,6,22,1,20226,14605.2958984375
218,10,2005,6,22,2,19667,51306.05859375
219,10,2005,6,22,3,19424,15161.556640625
220,10,2005,6,22,4,19944,15197.318359375
221,10,2005,6,22,5,22475,17085.751953125
222,10,2005,6,22,6,24321,18982.9765625
223,10,2005,6,22,7,26693,21092.03515625
224,10,2005,6,22,8,27562,22999.103515625
225,10,2005,6,22,9,29355,23886.40625
226,10,2005,6,22,10,31145,29409.01953125
227,10,2005,6,22,11,32674,22402.248046875
228,10,2005,6,22,12,33967,23552.83984375
229,10,2005,6,22,13,34496,23974.61328125
230,10,2005,6,22,14,34852,23170.63671875
231,10,2005,6,22,15,33957,25843.0078125
232,10,2005,6,22,16,34020,32098.390625
233,10,2005,6,22,17,34647,27636.880859375
234,10,2005,6,22,18,34542,22578.35546875
235,10,2005,6,22,19,33205,23727.0859375
236,10,2005,6,22,20,32078,27800.2265625
237,10,2005,6,22,21,32110,22120.873046875
238,10,2005,6,22,22,28786,21139.220703125
239,10,2005,6,22,23,25096,17962.0390625
240,10,2005,6,23,0,22461,61180.4609375
241,10,2005,6,23,1,21065,12200.404296875
242,10,2005,6,23,2,20322,51496.23046875
243,10,2005,6,23,3,19869,53190.98046875
244,10,2005,6,23,4,19848,54304.14453125
245,10,2005,6,23,5,22004,14584.4189453125
246,10,2005,6,23,6,23894,16663.94140625
247,10,2005,6,23,7,25828,20799.0
248,10,2005,6,23,8,27145,80335.125
249,10,2005,6,23,9,28785,20918.404296875
250,10,2005,6,23,10,30211,21021.609375
251,10,2005,6,23,11,31576,22533.4296875
252,10,2005,6,23,12,32354,20894.654296875
253,10,2005,6,23,13,33049,22278.931640625
254,10,2005,6,23,14,33682,18815.603515625
255,10,2005,6,23,15,34029,25870.10546875
256,10,2005,6,23,16,35050,26524.54296875
257,10,2005,6,23,17,35821,27418.833984375
258,10,2005,6,23,18,35122,24555.001953125
259,10,2005,6,23,19,33096,28967.51171875
260,10,2005,6,23,20,31271,22408.349609375
261,10,2005,6,23,21,31304,22286.21484375
262,10,2005,6,23,22,28800,21254.966796875
263,10,2005,6,23,23,25388,18129.140625
264,10,2005,6,24,0,22650,13965.0009765625
