,zone,year,month,day,hour,actual,predicted_NN
0,19,2005,3,6,0,102241,100697.3359375
1,19,2005,3,6,1,101374,90497.359375
2,19,2005,3,6,2,102301,84568.390625
3,19,2005,3,6,3,103843,87690.5546875
4,19,2005,3,6,4,106160,94842.8671875
5,19,2005,3,6,5,100528,84026.5234375
6,19,2005,3,6,6,105630,105525.453125
7,19,2005,3,6,7,113475,116027.8359375
8,19,2005,3,6,8,111577,94139.3203125
9,19,2005,3,6,9,101279,78910.0859375
10,19,2005,3,6,10,87546,77528.7890625
11,19,2005,3,6,11,77839,76311.25
12,19,2005,3,6,12,73017,72453.234375
13,19,2005,3,6,13,68131,53923.7109375
14,19,2005,3,6,14,63229,52618.1640625
15,19,2005,3,6,15,60627,52868.9765625
16,19,2005,3,6,16,60876,56069.93359375
17,19,2005,3,6,17,65156,58197.4921875
18,19,2005,3,6,18,76905,67777.3984375
19,19,2005,3,6,19,83991,74620.421875
20,19,2005,3,6,20,83117,74848.7578125
21,19,2005,3,6,21,78293,73163.2890625
22,19,2005,3,6,22,77492,73649.2421875
23,19,2005,3,6,23,71592,66442.234375
24,19,2005,3,7,0,67988,61683.859375
25,19,2005,3,7,1,67045,62141.828125
26,19,2005,3,7,2,67514,61441.203125
27,19,2005,3,7,3,70274,61497.46484375
28,19,2005,3,7,4,75142,62928.9921875
29,19,2005,3,7,5,80784,75913.1484375
30,19,2005,3,7,6,97762,89677.859375
31,19,2005,3,7,7,94491,78113.7578125
32,19,2005,3,7,8,80542,82267.5859375
33,19,2005,3,7,9,71272,61475.8046875
34,19,2005,3,7,10,64480,57648.3671875
35,19,2005,3,7,11,59496,54220.734375
36,19,2005,3,7,12,55000,52175.14453125
37,19,2005,3,7,13,53052,50799.09375
38,19,2005,3,7,14,49369,49586.2734375
39,19,2005,3,7,15,48786,49631.24609375
40,19,2005,3,7,16,52249,51860.6484375
41,19,2005,3,7,17,58034,54683.4140625
42,19,2005,3,7,18,69801,61704.41796875
43,19,2005,3,7,19,75415,69137.1796875
44,19,2005,3,7,20,72424,68186.1796875
45,19,2005,3,7,21,66338,62859.421875
46,19,2005,3,7,22,63215,61093.171875
47,19,2005,3,7,23,54418,54016.34375
48,19,2005,3,8,0,49133,52167.81640625
49,19,2005,3,8,1,47973,50158.45703125
50,19,2005,3,8,2,47486,49539.9609375
51,19,2005,3,8,3,48546,50841.12109375
52,19,2005,3,8,4,52366,54381.8203125
53,19,2005,3,8,5,57901,57882.94140625
54,19,2005,3,8,6,74490,66291.6328125
55,19,2005,3,8,7,75227,72104.8359375
56,19,2005,3,8,8,70187,66432.4296875
57,19,2005,3,8,9,71397,79797.1484375
58,19,2005,3,8,10,75165,77538.8203125
59,19,2005,3,8,11,78738,96179.0703125
60,19,2005,3,8,12,78924,86609.25
61,19,2005,3,8,13,75865,75421.8046875
62,19,2005,3,8,14,72186,72406.3671875
63,19,2005,3,8,15,72654,71815.6484375
64,19,2005,3,8,16,78988,82911.7890625
65,19,2005,3,8,17,89733,94229.3203125
66,19,2005,3,8,18,106556,108700.5859375
67,19,2005,3,8,19,113980,113418.796875
68,19,2005,3,8,20,112996,112394.1328125
69,19,2005,3,8,21,108423,108979.3984375
70,19,2005,3,8,22,110202,110559.0234375
71,19,2005,3,8,23,102994,103880.65625
