,zone,year,month,day,hour,actual,predicted_NN
0,14,2005,3,6,0,27740,21321.259765625
1,14,2005,3,6,1,27713,21244.6171875
2,14,2005,3,6,2,27946,19505.650390625
3,14,2005,3,6,3,28668,21247.068359375
4,14,2005,3,6,4,29345,21257.9296875
5,14,2005,3,6,5,27609,21530.365234375
6,14,2005,3,6,6,29112,22987.150390625
7,14,2005,3,6,7,31274,24418.109375
8,14,2005,3,6,8,31452,26840.576171875
9,14,2005,3,6,9,28163,27466.384765625
10,14,2005,3,6,10,24271,22364.671875
11,14,2005,3,6,11,21581,17392.958984375
12,14,2005,3,6,12,19871,21081.744140625
13,14,2005,3,6,13,18530,20422.421875
14,14,2005,3,6,14,17358,19170.310546875
15,14,2005,3,6,15,16539,18128.705078125
16,14,2005,3,6,16,16488,14988.0390625
17,14,2005,3,6,17,17388,15941.923828125
18,14,2005,3,6,18,20470,18136.427734375
19,14,2005,3,6,19,22236,19717.837890625
20,14,2005,3,6,20,22497,18060.7109375
21,14,2005,3,6,21,21599,17153.927734375
22,14,2005,3,6,22,21567,16063.2607421875
23,14,2005,3,6,23,19537,15389.58203125
24,14,2005,3,7,0,18086,15019.4208984375
25,14,2005,3,7,1,17718,14027.6494140625
26,14,2005,3,7,2,17963,14016.0556640625
27,14,2005,3,7,3,18819,14636.4140625
28,14,2005,3,7,4,20546,15841.9248046875
29,14,2005,3,7,5,21427,19485.349609375
30,14,2005,3,7,6,25300,18505.201171875
31,14,2005,3,7,7,24317,20676.171875
32,14,2005,3,7,8,20466,18103.896484375
33,14,2005,3,7,9,17520,17889.736328125
34,14,2005,3,7,10,15668,16579.876953125
35,14,2005,3,7,11,14332,16601.220703125
36,14,2005,3,7,12,13581,14237.2685546875
37,14,2005,3,7,13,12723,14845.396484375
38,14,2005,3,7,14,12218,13791.0185546875
39,14,2005,3,7,15,12302,14501.0888671875
40,14,2005,3,7,16,12878,15163.6884765625
41,14,2005,3,7,17,14443,16706.974609375
42,14,2005,3,7,18,18011,16547.646484375
43,14,2005,3,7,19,19529,17551.943359375
44,14,2005,3,7,20,19126,20440.443359375
45,14,2005,3,7,21,17841,18605.609375
46,14,2005,3,7,22,17034,16498.248046875
47,14,2005,3,7,23,14687,14137.4130859375
48,14,2005,3,8,0,13044,12869.8251953125
49,14,2005,3,8,1,12666,12459.98828125
50,14,2005,3,8,2,12590,12873.8076171875
51,14,2005,3,8,3,12828,11170.4970703125
52,14,2005,3,8,4,14018,12159.2119140625
53,14,2005,3,8,5,15056,13463.6318359375
54,14,2005,3,8,6,18824,15347.138671875
55,14,2005,3,8,7,18632,17594.171875
56,14,2005,3,8,8,17706,14602.2822265625
57,14,2005,3,8,9,16534,17028.185546875
58,14,2005,3,8,10,16342,17167.072265625
59,14,2005,3,8,11,18416,17008.91796875
60,14,2005,3,8,12,21277,22340.955078125
61,14,2005,3,8,13,22673,22563.0234375
62,14,2005,3,8,14,22032,18961.041015625
63,14,2005,3,8,15,21567,18640.095703125
64,14,2005,3,8,16,22347,20072.392578125
65,14,2005,3,8,17,24928,23424.591796875
66,14,2005,3,8,18,28891,27520.255859375
67,14,2005,3,8,19,30351,28786.240234375
68,14,2005,3,8,20,30022,28423.58203125
69,14,2005,3,8,21,29471,27662.546875
70,14,2005,3,8,22,30774,28482.09375
71,14,2005,3,8,23,28843,26498.001953125
72,14,2005,3,9,0,27716,25373.43359375
73,14,2005,3,9,1,27738,25251.2421875
74,14,2005,3,9,2,27978,25059.693359375
75,14,2005,3,9,3,28574,25657.11328125
76,14,2005,3,9,4,30144,27494.861328125
77,14,2005,3,9,5,30254,31070.662109375
78,14,2005,3,9,6,34085,30700.869140625
79,14,2005,3,9,7,32245,28928.2265625
80,14,2005,3,9,8,29055,27055.767578125
81,14,2005,3,9,9,25036,25183.099609375
82,14,2005,3,9,10,23345,22509.892578125
83,14,2005,3,9,11,22250,21128.76953125
84,14,2005,3,9,12,20817,20401.974609375
85,14,2005,3,9,13,19189,18626.439453125
86,14,2005,3,9,14,18293,17784.705078125
87,14,2005,3,9,15,18162,17564.990234375
88,14,2005,3,9,16,19305,18392.337890625
89,14,2005,3,9,17,21658,21054.298828125
90,14,2005,3,9,18,26099,25120.162109375
91,14,2005,3,9,19,28434,27167.384765625
92,14,2005,3,9,20,28992,27223.126953125
93,14,2005,3,9,21,28425,26691.65234375
94,14,2005,3,9,22,28981,27879.5546875
95,14,2005,3,9,23,26823,26503.185546875
96,14,2005,3,10,0,25635,25379.380859375
97,14,2005,3,10,1,25469,25258.873046875
98,14,2005,3,10,2,25772,25054.72265625
99,14,2005,3,10,3,26374,25647.45703125
100,14,2005,3,10,4,27566,27480.9765625
101,14,2005,3,10,5,27838,31049.638671875
102,14,2005,3,10,6,31787,30685.376953125
103,14,2005,3,10,7,30263,28906.10546875
104,14,2005,3,10,8,25757,27614.8125
105,14,2005,3,10,9,22387,22942.029296875
106,14,2005,3,10,10,20603,20724.927734375
107,14,2005,3,10,11,19109,18757.6171875
108,14,2005,3,10,12,17991,17354.162109375
109,14,2005,3,10,13,16955,16504.88671875
110,14,2005,3,10,14,16310,15675.2890625
