,zone,year,month,day,hour,actual,predicted_NN
0,8,2005,3,6,0,4091,4364.09619140625
1,8,2005,3,6,1,3971,4272.69775390625
2,8,2005,3,6,2,3975,3217.254150390625
3,8,2005,3,6,3,3966,3346.4912109375
4,8,2005,3,6,4,4031,3539.301025390625
5,8,2005,3,6,5,4158,3538.56640625
6,8,2005,3,6,6,4394,3714.51123046875
7,8,2005,3,6,7,4671,4068.01318359375
8,8,2005,3,6,8,4894,5166.6005859375
9,8,2005,3,6,9,4587,4677.83935546875
10,8,2005,3,6,10,4337,3892.64599609375
11,8,2005,3,6,11,4038,4394.40673828125
12,8,2005,3,6,12,3954,4184.25244140625
13,8,2005,3,6,13,3763,4142.32177734375
14,8,2005,3,6,14,3658,3955.93359375
15,8,2005,3,6,15,3484,3863.439453125
16,8,2005,3,6,16,3433,3607.6708984375
17,8,2005,3,6,17,3684,3753.93798828125
18,8,2005,3,6,18,3978,3966.230224609375
19,8,2005,3,6,19,4323,4000.640625
20,8,2005,3,6,20,4373,4098.16357421875
21,8,2005,3,6,21,4114,3976.228515625
22,8,2005,3,6,22,3656,3736.36083984375
23,8,2005,3,6,23,3362,3197.72265625
24,8,2005,3,7,0,3119,2921.496337890625
25,8,2005,3,7,1,3051,2432.969970703125
26,8,2005,3,7,2,3069,2414.37353515625
27,8,2005,3,7,3,3172,2500.32275390625
28,8,2005,3,7,4,3421,2776.09814453125
29,8,2005,3,7,5,3748,3725.71728515625
30,8,2005,3,7,6,4215,3762.145263671875
31,8,2005,3,7,7,4330,4190.08154296875
32,8,2005,3,7,8,4095,3622.32763671875
33,8,2005,3,7,9,3777,3728.108154296875
34,8,2005,3,7,10,3614,3508.841796875
35,8,2005,3,7,11,3418,3441.46630859375
36,8,2005,3,7,12,3244,3278.72705078125
37,8,2005,3,7,13,3069,3247.2451171875
38,8,2005,3,7,14,2939,3094.01171875
39,8,2005,3,7,15,2983,3389.318603515625
40,8,2005,3,7,16,3122,3523.71142578125
41,8,2005,3,7,17,3517,3687.34423828125
42,8,2005,3,7,18,3845,4034.297607421875
43,8,2005,3,7,19,4001,4180.99658203125
44,8,2005,3,7,20,3804,4157.0556640625
45,8,2005,3,7,21,3650,3539.231201171875
46,8,2005,3,7,22,3260,3178.7939453125
47,8,2005,3,7,23,2866,3121.100341796875
48,8,2005,3,8,0,2653,2956.306640625
49,8,2005,3,8,1,2628,2906.75634765625
50,8,2005,3,8,2,2576,3567.805419921875
51,8,2005,3,8,3,2719,2407.3603515625
52,8,2005,3,8,4,3011,2617.863525390625
53,8,2005,3,8,5,3464,3705.18994140625
54,8,2005,3,8,6,4044,3764.58203125
55,8,2005,3,8,7,4363,3817.462890625
56,8,2005,3,8,8,4271,3507.3916015625
57,8,2005,3,8,9,4414,3730.94580078125
58,8,2005,3,8,10,4445,3498.353759765625
59,8,2005,3,8,11,4416,3676.281494140625
60,8,2005,3,8,12,4299,4184.6435546875
61,8,2005,3,8,13,3962,4113.14794921875
62,8,2005,3,8,14,3707,4237.7998046875
63,8,2005,3,8,15,4380,4284.66064453125
64,8,2005,3,8,16,4708,4494.37353515625
65,8,2005,3,8,17,5128,4965.91943359375
66,8,2005,3,8,18,5589,5277.23779296875
67,8,2005,3,8,19,5863,5393.35009765625
68,8,2005,3,8,20,5560,5398.185546875
69,8,2005,3,8,21,5531,5261.63525390625
70,8,2005,3,8,22,5064,4867.61279296875
71,8,2005,3,8,23,4705,4548.54541015625
72,8,2005,3,9,0,4483,4324.72412109375
73,8,2005,3,9,1,4430,4236.11181640625
74,8,2005,3,9,2,4424,4510.77587890625
75,8,2005,3,9,3,4475,4669.42333984375
76,8,2005,3,9,4,4753,4923.05126953125
77,8,2005,3,9,5,5083,5354.35107421875
78,8,2005,3,9,6,5469,5583.76904296875
79,8,2005,3,9,7,5449,5547.15673828125
80,8,2005,3,9,8,5138,4941.07275390625
81,8,2005,3,9,9,4755,5293.22509765625
82,8,2005,3,9,10,4566,4383.66162109375
83,8,2005,3,9,11,4360,4120.99560546875
84,8,2005,3,9,12,4193,4002.68798828125
85,8,2005,3,9,13,4124,3866.89404296875
86,8,2005,3,9,14,3962,3801.4482421875
87,8,2005,3,9,15,4058,3823.17529296875
88,8,2005,3,9,16,4412,4105.908203125
89,8,2005,3,9,17,4905,4545.78759765625
90,8,2005,3,9,18,5425,5122.06787109375
91,8,2005,3,9,19,5669,5336.90478515625
92,8,2005,3,9,20,5551,5216.23046875
93,8,2005,3,9,21,5266,5060.47216796875
94,8,2005,3,9,22,4889,4641.58251953125
95,8,2005,3,9,23,4490,4539.0205078125
96,8,2005,3,10,0,4333,4327.42236328125
97,8,2005,3,10,1,4234,4246.6640625
98,8,2005,3,10,2,4174,4529.91259765625
99,8,2005,3,10,3,4286,4691.8173828125
100,8,2005,3,10,4,4565,4938.0498046875
101,8,2005,3,10,5,4827,5358.95361328125
102,8,2005,3,10,6,5261,5574.66455078125
103,8,2005,3,10,7,5285,5534.97412109375
104,8,2005,3,10,8,4872,5235.56103515625
105,8,2005,3,10,9,4622,4313.44287109375
106,8,2005,3,10,10,4324,4102.275390625
107,8,2005,3,10,11,4093,3844.8837890625
108,8,2005,3,10,12,3868,3617.66552734375
109,8,2005,3,10,13,3685,3480.049560546875
110,8,2005,3,10,14,3590,3544.95654296875
111,8,2005,3,10,15,3622,3547.728515625
112,8,2005,3,10,16,3918,4021.615478515625
113,8,2005,3,10,17,4380,4425.24658203125
114,8,2005,3,10,18,4799,4445.42822265625
115,8,2005,3,10,19,5030,5293.0048828125
116,8,2005,3,10,20,4960,5080.4326171875
117,8,2005,3,10,21,4661,4809.88671875
118,8,2005,3,10,22,4321,4463.46630859375
119,8,2005,3,10,23,3914,3431.237548828125
120,8,2005,3,11,0,3779,3237.512939453125
121,8,2005,3,11,1,3648,3185.82958984375
122,8,2005,3,11,2,3642,3157.470703125
123,8,2005,3,11,3,3715,3552.6953125
124,8,2005,3,11,4,3989,3426.93896484375
125,8,2005,3,11,5,4319,3776.451416015625
126,8,2005,3,11,6,4659,4134.76171875
127,8,2005,3,11,7,4695,4271.5400390625
128,8,2005,3,11,8,4327,4093.9501953125
129,8,2005,3,11,9,4081,3271.4501953125
130,8,2005,3,11,10,3943,4194.79443359375
131,8,2005,3,11,11,3811,3788.978759765625
132,8,2005,3,11,12,3720,3937.873779296875
133,8,2005,3,11,13,3514,3859.53466796875
134,8,2005,3,11,14,3506,3752.82568359375
135,8,2005,3,11,15,3572,3117.8466796875
136,8,2005,3,11,16,3961,4075.380126953125
137,8,2005,3,11,17,4235,4248.06982421875
138,8,2005,3,11,18,4535,4691.6669921875
139,8,2005,3,11,19,4717,4575.7373046875
140,8,2005,3,11,20,4639,4425.453125
141,8,2005,3,11,21,4597,3737.3330078125
142,8,2005,3,11,22,4314,4015.27392578125
143,8,2005,3,11,23,4148,4210.81689453125
144,8,2005,3,12,0,3932,3043.97998046875
145,8,2005,3,12,1,3840,3938.287109375
146,8,2005,3,12,2,3831,3958.3515625
147,8,2005,3,12,3,3876,3352.12158203125
148,8,2005,3,12,4,4077,3267.825927734375
149,8,2005,3,12,5,4324,3344.4267578125
150,8,2005,3,12,6,4619,4012.216796875
151,8,2005,3,12,7,4931,4425.89794921875
152,8,2005,3,12,8,5049,5357.6005859375
153,8,2005,3,12,9,4939,5197.64599609375
154,8,2005,3,12,10,4672,4631.06494140625
155,8,2005,3,12,11,4599,4211.39404296875
156,8,2005,3,12,12,4549,3749.646484375
157,8,2005,3,12,13,4423,3900.599609375
158,8,2005,3,12,14,4236,3615.8623046875
159,8,2005,3,12,15,4371,4782.79150390625
160,8,2005,3,12,16,4468,4806.82568359375
161,8,2005,3,12,17,4603,4285.02587890625
162,8,2005,3,12,18,4669,4574.50439453125
163,8,2005,3,12,19,4860,4528.96240234375
164,8,2005,3,12,20,4608,4912.0673828125
165,8,2005,3,12,21,4536,4728.13623046875
166,8,2005,3,12,22,4227,4548.09521484375
167,8,2005,3,12,23,3941,4295.5732421875
168,8,2005,6,20,0,2141,2576.2060546875
169,8,2005,6,20,1,1979,2454.23486328125
170,8,2005,6,20,2,1939,2337.03271484375
171,8,2005,6,20,3,1951,2153.60693359375
172,8,2005,6,20,4,2009,2270.871826171875
173,8,2005,6,20,5,2142,2583.569091796875
174,8,2005,6,20,6,2320,2972.98876953125
175,8,2005,6,20,7,2664,3159.509765625
176,8,2005,6,20,8,2796,2836.31884765625
177,8,2005,6,20,9,2954,2810.7177734375
178,8,2005,6,20,10,3056,3063.657958984375
179,8,2005,6,20,11,3270,3224.586181640625
180,8,2005,6,20,12,3340,3154.046630859375
181,8,2005,6,20,13,3245,2972.195068359375
182,8,2005,6,20,14,3286,3031.1337890625
183,8,2005,6,20,15,3316,3175.2255859375
184,8,2005,6,20,16,3370,3498.82421875
185,8,2005,6,20,17,3475,3597.853515625
186,8,2005,6,20,18,3512,3911.2724609375
187,8,2005,6,20,19,3437,3650.27099609375
188,8,2005,6,20,20,3452,3625.93212890625
189,8,2005,6,20,21,3485,3334.96044921875
190,8,2005,6,20,22,2984,3109.93798828125
191,8,2005,6,20,23,2437,2572.72412109375
192,8,2005,6,21,0,2061,2093.1591796875
193,8,2005,6,21,1,1931,1961.787841796875
194,8,2005,6,21,2,1887,1923.541259765625
195,8,2005,6,21,3,1979,1990.93017578125
196,8,2005,6,21,4,2047,2176.90283203125
197,8,2005,6,21,5,2281,2484.271728515625
198,8,2005,6,21,6,2467,2933.50048828125
199,8,2005,6,21,7,2644,3151.129150390625
200,8,2005,6,21,8,2744,2958.43359375
201,8,2005,6,21,9,2924,2882.77734375
202,8,2005,6,21,10,3085,3751.52392578125
203,8,2005,6,21,11,3290,3816.3134765625
204,8,2005,6,21,12,3494,4028.928955078125
205,8,2005,6,21,13,3577,3666.81787109375
206,8,2005,6,21,14,3697,3589.94287109375
207,8,2005,6,21,15,3939,3767.181884765625
208,8,2005,6,21,16,4127,4396.52392578125
209,8,2005,6,21,17,4300,4137.35888671875
210,8,2005,6,21,18,4308,4144.30224609375
211,8,2005,6,21,19,4150,4081.72900390625
212,8,2005,6,21,20,3943,4095.9775390625
213,8,2005,6,21,21,3841,3693.30517578125
214,8,2005,6,21,22,3354,3251.80859375
215,8,2005,6,21,23,2692,2664.62451171875
216,8,2005,6,22,0,2291,2249.67724609375
217,8,2005,6,22,1,2148,1987.50537109375
218,8,2005,6,22,2,2091,2444.452880859375
219,8,2005,6,22,3,2095,2370.86962890625
220,8,2005,6,22,4,2174,2474.656005859375
221,8,2005,6,22,5,2433,2659.888916015625
222,8,2005,6,22,6,2662,2881.26025390625
223,8,2005,6,22,7,2799,3250.364501953125
224,8,2005,6,22,8,2854,3328.51806640625
225,8,2005,6,22,9,2824,3615.805908203125
226,8,2005,6,22,10,2891,3753.4638671875
227,8,2005,6,22,11,3024,3172.384521484375
228,8,2005,6,22,12,3141,3255.90283203125
229,8,2005,6,22,13,3156,3252.8349609375
230,8,2005,6,22,14,3340,4005.99169921875
231,8,2005,6,22,15,3716,3391.940673828125
232,8,2005,6,22,16,4019,4702.49462890625
233,8,2005,6,22,17,4002,3931.8310546875
234,8,2005,6,22,18,3946,4142.75439453125
235,8,2005,6,22,19,3828,4092.162353515625
236,8,2005,6,22,20,3716,3897.279296875
237,8,2005,6,22,21,3604,3685.2705078125
238,8,2005,6,22,22,3114,3159.69775390625
239,8,2005,6,22,23,2543,2642.109375
240,8,2005,6,23,0,2186,2542.29931640625
241,8,2005,6,23,1,2083,2083.47509765625
242,8,2005,6,23,2,2034,2450.4716796875
243,8,2005,6,23,3,1987,2313.431640625
244,8,2005,6,23,4,2092,2442.77587890625
245,8,2005,6,23,5,2358,2505.74072265625
246,8,2005,6,23,6,2547,2793.427490234375
247,8,2005,6,23,7,2692,2701.397705078125
248,8,2005,6,23,8,2768,3027.1845703125
249,8,2005,6,23,9,2897,3004.763427734375
250,8,2005,6,23,10,3097,2970.4375
251,8,2005,6,23,11,3378,3006.035400390625
252,8,2005,6,23,12,3554,3843.09326171875
253,8,2005,6,23,13,3853,3910.470947265625
254,8,2005,6,23,14,4173,3750.04443359375
255,8,2005,6,23,15,4304,3389.388427734375
256,8,2005,6,23,16,4648,4838.35107421875
257,8,2005,6,23,17,4815,4954.61962890625
258,8,2005,6,23,18,4752,4579.23486328125
259,8,2005,6,23,19,4529,3991.16455078125
260,8,2005,6,23,20,4204,3689.7333984375
261,8,2005,6,23,21,4084,3687.208984375
262,8,2005,6,23,22,3554,3257.35009765625
263,8,2005,6,23,23,2887,2646.156005859375
264,8,2005,6,24,0,2432,2254.200927734375
265,8,2005,6,24,1,2239,2160.850341796875
266,8,2005,6,24,2,2137,2331.434814453125
267,8,2005,6,24,3,2112,2147.396484375
268,8,2005,6,24,4,2195,2070.3046875
269,8,2005,6,24,5,2438,2499.047119140625
270,8,2005,6,24,6,2642,2972.51025390625
271,8,2005,6,24,7,2817,2972.07373046875
272,8,2005,6,24,8,3021,2729.60888671875
273,8,2005,6,24,9,3324,3207.310791015625
274,8,2005,6,24,10,3636,4079.31494140625
275,8,2005,6,24,11,4051,4066.73291015625
276,8,2005,6,24,12,4346,4258.3203125
277,8,2005,6,24,13,4685,4424.67822265625
278,8,2005,6,24,14,4867,4317.15869140625
279,8,2005,6,24,15,5019,4600.294921875
280,8,2005,6,24,16,5270,5022.26904296875
281,8,2005,6,24,17,5346,5108.9736328125
282,8,2005,6,24,18,5241,4772.4169921875
283,8,2005,6,24,19,4967,4972.69873046875
284,8,2005,6,24,20,4743,4680.25244140625
285,8,2005,6,24,21,4614,3995.02490234375
286,8,2005,6,24,22,4095,3205.345703125
287,8,2005,6,24,23,3403,2633.973388671875
288,8,2005,6,25,0,2866,2591.471923828125
289,8,2005,6,25,1,2552,2431.95703125
290,8,2005,6,25,2,2423,2123.369140625
291,8,2005,6,25,3,2324,2103.805419921875
292,8,2005,6,25,4,2290,2146.558349609375
293,8,2005,6,25,5,2396,2375.82958984375
294,8,2005,6,25,6,2599,2673.75244140625
295,8,2005,6,25,7,2980,2707.73974609375
296,8,2005,6,25,8,3458,3622.600341796875
297,8,2005,6,25,9,3937,4004.95361328125
298,8,2005,6,25,10,4388,4359.03759765625
299,8,2005,6,25,11,4838,4896.01171875
300,8,2005,6,25,12,5095,5192.30029296875
301,8,2005,6,25,13,5330,4690.19482421875
302,8,2005,6,25,14,5522,5354.5712890625
303,8,2005,6,25,15,5552,5139.49072265625
304,8,2005,6,25,16,5595,4884.0654296875
305,8,2005,6,25,17,5532,5393.69189453125
306,8,2005,6,25,18,5410,5178.8623046875
307,8,2005,6,25,19,5111,4943.17822265625
308,8,2005,6,25,20,4729,4683.04150390625
309,8,2005,6,25,21,4588,3830.18408203125
310,8,2005,6,25,22,4035,4059.2529296875
311,8,2005,6,25,23,3389,3021.4541015625
312,8,2005,6,26,0,2875,2674.868408203125
313,8,2005,6,26,1,2599,2444.773681640625
314,8,2005,6,26,2,2437,2465.13720703125
315,8,2005,6,26,3,2320,2361.33740234375
316,8,2005,6,26,4,2259,2528.403564453125
317,8,2005,6,26,5,2351,2647.796875
318,8,2005,6,26,6,2438,2487.82666015625
319,8,2005,6,26,7,2825,3235.07666015625
320,8,2005,6,26,8,3471,3500.714599609375
321,8,2005,6,26,9,4045,3506.75341796875
322,8,2005,6,26,10,4432,3818.828125
323,8,2005,6,26,11,4784,4632.70947265625
324,8,2005,6,26,12,5121,4936.25048828125
325,8,2005,6,26,13,5290,4976.27685546875
326,8,2005,6,26,14,5275,4884.57421875
327,8,2005,6,26,15,5495,4666.1279296875
328,8,2005,6,26,16,5566,4418.8232421875
329,8,2005,6,26,17,5669,4308.17041015625
330,8,2005,6,26,18,5461,5163.94140625
331,8,2005,6,26,19,5244,4490.41845703125
332,8,2005,6,26,20,4895,4720.986328125
333,8,2005,6,26,21,4597,4577.75439453125
334,8,2005,6,26,22,3939,3995.14111328125
335,8,2005,6,26,23,3174,3366.31591796875
336,8,2005,9,10,0,2386,2301.4423828125
337,8,2005,9,10,1,2186,2304.76416015625
338,8,2005,9,10,2,2049,2158.52880859375
339,8,2005,9,10,3,1999,2143.9951171875
340,8,2005,9,10,4,1984,2149.02880859375
341,8,2005,9,10,5,2230,2506.39013671875
342,8,2005,9,10,6,2430,2385.3154296875
343,8,2005,9,10,7,2766,3001.69482421875
344,8,2005,9,10,8,3037,3269.119140625
345,8,2005,9,10,9,3221,3628.251953125
346,8,2005,9,10,10,3494,3728.20458984375
347,8,2005,9,10,11,3812,4035.518798828125
348,8,2005,9,10,12,4058,4212.1435546875
349,8,2005,9,10,13,4216,4251.9677734375
350,8,2005,9,10,14,4404,4537.880859375
351,8,2005,9,10,15,4545,4862.17529296875
