,zone,year,month,day,hour,actual,predicted_NN
0,15,2005,3,6,0,74218,59980.1171875
1,15,2005,3,6,1,73397,59371.93359375
2,15,2005,3,6,2,73522,56682.83203125
3,15,2005,3,6,3,74331,58956.9765625
4,15,2005,3,6,4,75470,59852.30859375
5,15,2005,3,6,5,70692,58584.015625
6,15,2005,3,6,6,74068,61631.98046875
7,15,2005,3,6,7,78703,69489.59375
8,15,2005,3,6,8,77967,68626.875
9,15,2005,3,6,9,70966,74332.71875
10,15,2005,3,6,10,62456,65077.1796875
11,15,2005,3,6,11,56714,56767.78515625
12,15,2005,3,6,12,53459,55576.265625
13,15,2005,3,6,13,50595,53645.69140625
14,15,2005,3,6,14,47547,51699.0
15,15,2005,3,6,15,45820,49703.48046875
16,15,2005,3,6,16,46458,47319.20703125
17,15,2005,3,6,17,48684,49403.75
18,15,2005,3,6,18,55682,54699.56640625
19,15,2005,3,6,19,60486,58587.98046875
20,15,2005,3,6,20,60779,57062.51171875
21,15,2005,3,6,21,58693,54909.015625
22,15,2005,3,6,22,60213,52081.69921875
23,15,2005,3,6,23,55871,51428.85546875
24,15,2005,3,7,0,53084,52296.8125
25,15,2005,3,7,1,52250,44033.30859375
26,15,2005,3,7,2,53122,44168.15625
27,15,2005,3,7,3,54875,45330.8984375
28,15,2005,3,7,4,58508,47327.65625
29,15,2005,3,7,5,60365,53952.33984375
30,15,2005,3,7,6,71827,61139.703125
31,15,2005,3,7,7,72257,62904.41015625
32,15,2005,3,7,8,65054,58172.18359375
33,15,2005,3,7,9,58896,61405.0546875
34,15,2005,3,7,10,53644,57776.74609375
35,15,2005,3,7,11,50832,52864.94140625
36,15,2005,3,7,12,48106,51396.03125
37,15,2005,3,7,13,47985,48342.60546875
38,15,2005,3,7,14,46701,52073.27734375
39,15,2005,3,7,15,46345,52020.37109375
40,15,2005,3,7,16,46874,51306.16796875
41,15,2005,3,7,17,48610,52329.16796875
42,15,2005,3,7,18,55109,48772.9609375
43,15,2005,3,7,19,57775,51961.0859375
44,15,2005,3,7,20,56656,60754.2734375
45,15,2005,3,7,21,53324,58069.68359375
46,15,2005,3,7,22,52508,53064.2265625
47,15,2005,3,7,23,47482,47286.6953125
48,15,2005,3,8,0,44217,44319.64453125
49,15,2005,3,8,1,43085,43186.08984375
50,15,2005,3,8,2,42767,46434.00390625
51,15,2005,3,8,3,43338,42226.671875
52,15,2005,3,8,4,45728,44636.69921875
53,15,2005,3,8,5,46883,51246.04296875
54,15,2005,3,8,6,57980,56060.0703125
55,15,2005,3,8,7,61061,61053.44140625
56,15,2005,3,8,8,58849,55789.98828125
57,15,2005,3,8,9,59308,59030.31640625
58,15,2005,3,8,10,61831,63496.59765625
59,15,2005,3,8,11,62939,58303.515625
60,15,2005,3,8,12,61361,69428.6953125
61,15,2005,3,8,13,60901,69937.9140625
62,15,2005,3,8,14,60042,55436.62890625
63,15,2005,3,8,15,59747,54794.140625
64,15,2005,3,8,16,61721,56752.09375
65,15,2005,3,8,17,66506,61680.8125
66,15,2005,3,8,18,77203,69232.2421875
67,15,2005,3,8,19,82309,72827.0859375
68,15,2005,3,8,20,82524,75147.7734375
69,15,2005,3,8,21,80378,70755.0859375
70,15,2005,3,8,22,83206,73351.3515625
71,15,2005,3,8,23,77149,68696.4375
72,15,2005,3,9,0,74646,66358.0078125
73,15,2005,3,9,1,75758,66403.765625
74,15,2005,3,9,2,76159,66736.5234375
75,15,2005,3,9,3,76599,68958.28125
76,15,2005,3,9,4,78910,72107.28125
77,15,2005,3,9,5,78107,79590.421875
78,15,2005,3,9,6,86659,81099.109375
79,15,2005,3,9,7,86147,80932.953125
80,15,2005,3,9,8,82188,76166.7734375
81,15,2005,3,9,9,74430,74711.234375
82,15,2005,3,9,10,70062,64084.30078125
83,15,2005,3,9,11,65569,59902.20703125
84,15,2005,3,9,12,61696,59962.79296875
85,15,2005,3,9,13,58401,54047.49609375
86,15,2005,3,9,14,56512,52050.89453125
87,15,2005,3,9,15,56562,51648.33203125
88,15,2005,3,9,16,57605,53157.46875
89,15,2005,3,9,17,60570,57621.50390625
90,15,2005,3,9,18,70380,66889.2734375
91,15,2005,3,9,19,76421,71180.3046875
92,15,2005,3,9,20,77422,71740.828125
93,15,2005,3,9,21,75875,70212.84375
94,15,2005,3,9,22,78772,73260.59375
95,15,2005,3,9,23,73363,68660.1171875
96,15,2005,3,10,0,70016,66365.296875
97,15,2005,3,10,1,70055,66450.4765625
98,15,2005,3,10,2,70947,66775.921875
99,15,2005,3,10,3,72565,69010.953125
100,15,2005,3,10,4,76589,72187.0703125
101,15,2005,3,10,5,77483,79691.828125
102,15,2005,3,10,6,88788,81189.6640625
103,15,2005,3,10,7,88064,81067.734375
104,15,2005,3,10,8,78468,82463.203125
105,15,2005,3,10,9,69475,67177.7265625
106,15,2005,3,10,10,64693,61667.7890625
