,zone,year,month,day,hour,actual,predicted_NN
0,3,2005,3,6,0,174901,193587.640625
1,3,2005,3,6,1,173600,190450.609375
2,3,2005,3,6,2,173637,149986.609375
3,3,2005,3,6,3,171521,143099.3125
4,3,2005,3,6,4,176090,155958.484375
5,3,2005,3,6,5,178248,149590.875
6,3,2005,3,6,6,185577,157664.375
7,3,2005,3,6,7,193773,177872.828125
8,3,2005,3,6,8,198312,223616.359375
9,3,2005,3,6,9,198815,197295.3125
10,3,2005,3,6,10,191058,182912.453125
11,3,2005,3,6,11,183358,180977.46875
12,3,2005,3,6,12,175783,170857.9375
13,3,2005,3,6,13,167383,169379.78125
14,3,2005,3,6,14,163665,167693.921875
15,3,2005,3,6,15,159918,166476.71875
16,3,2005,3,6,16,161173,147617.609375
17,3,2005,3,6,17,165872,155841.421875
18,3,2005,3,6,18,184853,162092.140625
19,3,2005,3,6,19,189788,166413.8125
20,3,2005,3,6,20,189752,164418.90625
21,3,2005,3,6,21,179483,161302.734375
22,3,2005,3,6,22,167689,153258.34375
23,3,2005,3,6,23,157521,144443.78125
24,3,2005,3,7,0,151578,143856.03125
25,3,2005,3,7,1,153138,106862.890625
26,3,2005,3,7,2,151460,107802.875
27,3,2005,3,7,3,154610,110893.859375
28,3,2005,3,7,4,164739,119711.0234375
29,3,2005,3,7,5,179786,161337.1875
30,3,2005,3,7,6,204497,186974.265625
31,3,2005,3,7,7,210680,220761.203125
32,3,2005,3,7,8,205227,187818.734375
33,3,2005,3,7,9,200977,198074.125
34,3,2005,3,7,10,193156,192029.140625
35,3,2005,3,7,11,186452,178942.8125
36,3,2005,3,7,12,184141,174416.5625
37,3,2005,3,7,13,178408,172369.953125
38,3,2005,3,7,14,175111,174297.109375
39,3,2005,3,7,15,171140,172386.796875
40,3,2005,3,7,16,176332,170900.390625
41,3,2005,3,7,17,177088,175406.46875
42,3,2005,3,7,18,195620,191701.765625
43,3,2005,3,7,19,195098,195575.203125
44,3,2005,3,7,20,190106,190829.09375
45,3,2005,3,7,21,181168,176006.125
46,3,2005,3,7,22,165117,160818.09375
47,3,2005,3,7,23,153770,150628.984375
48,3,2005,3,8,0,146246,143329.703125
49,3,2005,3,8,1,144361,139773.359375
50,3,2005,3,8,2,141775,169762.40625
51,3,2005,3,8,3,143418,108339.15625
52,3,2005,3,8,4,149685,113722.53125
53,3,2005,3,8,5,165681,159346.421875
54,3,2005,3,8,6,193573,189622.21875
55,3,2005,3,8,7,210989,178355.875
56,3,2005,3,8,8,212385,183261.046875
57,3,2005,3,8,9,224572,198097.53125
58,3,2005,3,8,10,229997,197419.859375
59,3,2005,3,8,11,233653,187736.125
60,3,2005,3,8,12,227927,218631.21875
61,3,2005,3,8,13,223081,215338.421875
62,3,2005,3,8,14,219539,226570.609375
63,3,2005,3,8,15,220200,222298.921875
64,3,2005,3,8,16,226273,223296.03125
65,3,2005,3,8,17,244645,235028.40625
66,3,2005,3,8,18,264599,250640.90625
67,3,2005,3,8,19,265561,252302.046875
68,3,2005,3,8,20,262112,249165.3125
69,3,2005,3,8,21,254584,238770.5
70,3,2005,3,8,22,241596,226981.765625
71,3,2005,3,8,23,226757,215125.5
72,3,2005,3,9,0,224195,211926.609375
73,3,2005,3,9,1,221290,208441.15625
74,3,2005,3,9,2,221792,212039.234375
75,3,2005,3,9,3,220347,214209.234375
76,3,2005,3,9,4,229140,223812.140625
77,3,2005,3,9,5,243535,239177.015625
78,3,2005,3,9,6,264021,261084.796875
79,3,2005,3,9,7,267049,265312.53125
80,3,2005,3,9,8,255788,245117.671875
81,3,2005,3,9,9,244666,252903.609375
82,3,2005,3,9,10,238287,229545.796875
83,3,2005,3,9,11,232726,225792.671875
84,3,2005,3,9,12,228155,206017.234375
85,3,2005,3,9,13,219974,213391.328125
86,3,2005,3,9,14,212160,206929.015625
87,3,2005,3,9,15,209552,205197.1875
88,3,2005,3,9,16,213172,207172.46875
89,3,2005,3,9,17,222427,220403.421875
90,3,2005,3,9,18,244700,237493.265625
91,3,2005,3,9,19,248378,241475.15625
92,3,2005,3,9,20,247412,237198.34375
93,3,2005,3,9,21,239183,229822.046875
94,3,2005,3,9,22,223689,216599.53125
95,3,2005,3,9,23,209663,215110.03125
96,3,2005,3,10,0,208789,211949.890625
97,3,2005,3,10,1,209542,208503.703125
98,3,2005,3,10,2,209223,212104.375
99,3,2005,3,10,3,211015,214287.0
100,3,2005,3,10,4,218651,223897.09375
101,3,2005,3,10,5,231812,239266.671875
102,3,2005,3,10,6,254487,261156.109375
103,3,2005,3,10,7,259560,265404.40625
104,3,2005,3,10,8,239217,248958.359375
105,3,2005,3,10,9,232584,214171.046875
106,3,2005,3,10,10,225136,223854.609375
107,3,2005,3,10,11,218131,208931.890625
108,3,2005,3,10,12,208948,200432.109375
109,3,2005,3,10,13,203077,194541.859375
110,3,2005,3,10,14,197314,188701.609375
111,3,2005,3,10,15,195301,182039.203125
112,3,2005,3,10,16,197388,198220.609375
113,3,2005,3,10,17,209725,207632.671875
114,3,2005,3,10,18,226174,202853.4375
115,3,2005,3,10,19,227965,241408.953125
116,3,2005,3,10,20,223317,240715.171875
117,3,2005,3,10,21,215651,234476.34375
118,3,2005,3,10,22,205537,213514.046875
119,3,2005,3,10,23,186971,154569.859375
120,3,2005,3,11,0,184608,174339.40625
121,3,2005,3,11,1,181299,159525.640625
122,3,2005,3,11,2,182259,160200.890625
123,3,2005,3,11,3,184490,162799.703125
124,3,2005,3,11,4,191818,167772.59375
125,3,2005,3,11,5,207442,181755.515625
126,3,2005,3,11,6,230631,202437.78125
127,3,2005,3,11,7,236192,233035.421875
128,3,2005,3,11,8,220402,218805.484375
129,3,2005,3,11,9,210653,174927.359375
130,3,2005,3,11,10,204350,202501.203125
131,3,2005,3,11,11,202580,198737.40625
132,3,2005,3,11,12,200666,195528.546875
133,3,2005,3,11,13,197449,190792.359375
134,3,2005,3,11,14,187444,184576.125
135,3,2005,3,11,15,188453,176651.484375
136,3,2005,3,11,16,190686,184923.578125
137,3,2005,3,11,17,198383,207125.96875
138,3,2005,3,11,18,206560,223577.640625
139,3,2005,3,11,19,206965,222877.671875
140,3,2005,3,11,20,205597,216891.296875
141,3,2005,3,11,21,198977,173757.734375
142,3,2005,3,11,22,194579,185337.953125
143,3,2005,3,11,23,182776,185038.203125
144,3,2005,3,12,0,177332,162675.484375
145,3,2005,3,12,1,175846,158629.828125
146,3,2005,3,12,2,174226,158578.6875
147,3,2005,3,12,3,175561,170569.734375
148,3,2005,3,12,4,181000,162838.453125
149,3,2005,3,12,5,189637,167037.921875
150,3,2005,3,12,6,202911,192825.0
151,3,2005,3,12,7,214570,202869.609375
152,3,2005,3,12,8,215824,223574.609375
153,3,2005,3,12,9,215195,222740.421875
154,3,2005,3,12,10,207371,207402.890625
155,3,2005,3,12,11,196738,193470.296875
156,3,2005,3,12,12,191607,158133.671875
157,3,2005,3,12,13,186904,172164.546875
158,3,2005,3,12,14,180800,164563.0
159,3,2005,3,12,15,178488,186786.796875
160,3,2005,3,12,16,180767,188216.859375
161,3,2005,3,12,17,187032,172620.484375
162,3,2005,3,12,18,198118,179858.40625
163,3,2005,3,12,19,197621,181469.078125
164,3,2005,3,12,20,194745,187881.640625
165,3,2005,3,12,21,191835,186596.609375
166,3,2005,3,12,22,183701,183842.109375
167,3,2005,3,12,23,169777,174597.015625
168,3,2005,6,20,0,136059,149624.109375
169,3,2005,6,20,1,129139,142205.09375
170,3,2005,6,20,2,126198,139003.203125
171,3,2005,6,20,3,125820,128985.296875
172,3,2005,6,20,4,128150,133471.28125
173,3,2005,6,20,5,136984,144283.34375
174,3,2005,6,20,6,149724,165365.265625
175,3,2005,6,20,7,164312,175348.828125
176,3,2005,6,20,8,169855,173495.71875
177,3,2005,6,20,9,176655,168193.953125
178,3,2005,6,20,10,181497,179712.796875
179,3,2005,6,20,11,185430,185547.109375
180,3,2005,6,20,12,186133,190715.265625
181,3,2005,6,20,13,187516,179009.234375
182,3,2005,6,20,14,187100,187042.640625
183,3,2005,6,20,15,188061,188799.328125
184,3,2005,6,20,16,189479,184978.609375
185,3,2005,6,20,17,191222,189402.703125
186,3,2005,6,20,18,188505,197745.734375
187,3,2005,6,20,19,184524,193675.84375
188,3,2005,6,20,20,184174,190388.65625
189,3,2005,6,20,21,183100,174835.703125
190,3,2005,6,20,22,167250,157651.265625
191,3,2005,6,20,23,149810,146206.4375
192,3,2005,6,21,0,138316,135799.09375
193,3,2005,6,21,1,132897,129780.7265625
194,3,2005,6,21,2,128810,126464.8984375
195,3,2005,6,21,3,129145,125433.3046875
196,3,2005,6,21,4,131182,129992.578125
197,3,2005,6,21,5,139559,142085.34375
198,3,2005,6,21,6,152080,161791.421875
199,3,2005,6,21,7,165830,175315.578125
200,3,2005,6,21,8,173252,176112.75
201,3,2005,6,21,9,180665,177093.65625
202,3,2005,6,21,10,187099,208035.546875
203,3,2005,6,21,11,193781,214677.109375
204,3,2005,6,21,12,198183,221106.34375
205,3,2005,6,21,13,204932,198834.421875
206,3,2005,6,21,14,208602,200305.078125
207,3,2005,6,21,15,213579,213277.734375
208,3,2005,6,21,16,217422,216538.140625
209,3,2005,6,21,17,219692,208405.515625
210,3,2005,6,21,18,219324,208381.015625
211,3,2005,6,21,19,213635,194755.609375
212,3,2005,6,21,20,210121,197536.78125
213,3,2005,6,21,21,208347,201670.609375
214,3,2005,6,21,22,190293,198707.90625
215,3,2005,6,21,23,168466,176548.078125
216,3,2005,6,22,0,155743,149654.515625
217,3,2005,6,22,1,146965,125418.40625
218,3,2005,6,22,2,141050,135017.390625
219,3,2005,6,22,3,140644,138484.265625
220,3,2005,6,22,4,143353,138879.359375
221,3,2005,6,22,5,152282,161548.140625
222,3,2005,6,22,6,162366,154292.140625
223,3,2005,6,22,7,174990,179900.265625
224,3,2005,6,22,8,182097,183110.734375
225,3,2005,6,22,9,184052,196850.046875
226,3,2005,6,22,10,187370,215615.796875
227,3,2005,6,22,11,187505,179831.125
228,3,2005,6,22,12,193224,180853.109375
229,3,2005,6,22,13,200697,184103.203125
230,3,2005,6,22,14,206820,220546.96875
231,3,2005,6,22,15,214456,187459.5625
232,3,2005,6,22,16,220309,232474.09375
233,3,2005,6,22,17,219165,212276.65625
234,3,2005,6,22,18,206192,208408.515625
235,3,2005,6,22,19,198968,194827.140625
236,3,2005,6,22,20,196581,208889.921875
237,3,2005,6,22,21,196258,201644.796875
238,3,2005,6,22,22,181391,179954.78125
239,3,2005,6,22,23,164741,158765.890625
240,3,2005,6,23,0,152425,146027.015625
241,3,2005,6,23,1,142769,142447.359375
242,3,2005,6,23,2,137431,134998.234375
243,3,2005,6,23,3,137913,133649.984375
244,3,2005,6,23,4,137404,135175.046875
245,3,2005,6,23,5,144868,142852.359375
246,3,2005,6,23,6,156622,139761.6875
247,3,2005,6,23,7,169666,167640.671875
248,3,2005,6,23,8,176256,177009.84375
249,3,2005,6,23,9,183116,172763.3125
250,3,2005,6,23,10,192625,173014.5
251,3,2005,6,23,11,198028,173872.546875
252,3,2005,6,23,12,202340,209719.765625
253,3,2005,6,23,13,209458,217417.234375
254,3,2005,6,23,14,215844,205725.65625
255,3,2005,6,23,15,221259,187476.140625
256,3,2005,6,23,16,224047,235842.8125
257,3,2005,6,23,17,228785,235897.046875
258,3,2005,6,23,18,226930,227545.28125
259,3,2005,6,23,19,218566,198930.328125
260,3,2005,6,23,20,211888,204266.390625
261,3,2005,6,23,21,207188,201630.5
262,3,2005,6,23,22,190602,198717.921875
263,3,2005,6,23,23,170079,158747.359375
264,3,2005,6,24,0,154844,149608.546875
265,3,2005,6,24,1,146951,141036.234375
266,3,2005,6,24,2,141028,139051.765625
267,3,2005,6,24,3,137520,129011.7109375
268,3,2005,6,24,4,138921,111231.1015625
269,3,2005,6,24,5,145214,144810.28125
270,3,2005,6,24,6,156371,165451.671875
271,3,2005,6,24,7,171882,175411.265625
272,3,2005,6,24,8,183277,162514.796875
273,3,2005,6,24,9,193948,185094.546875
274,3,2005,6,24,10,206036,226212.796875
275,3,2005,6,24,11,216211,232384.265625
276,3,2005,6,24,12,223872,242806.921875
277,3,2005,6,24,13,234604,235564.40625
278,3,2005,6,24,14,240879,216444.109375
279,3,2005,6,24,15,245189,226829.34375
280,3,2005,6,24,16,249076,234062.09375
281,3,2005,6,24,17,247941,238559.453125
282,3,2005,6,24,18,243002,249437.734375
283,3,2005,6,24,19,232710,231549.171875
284,3,2005,6,24,20,222854,226898.421875
285,3,2005,6,24,21,220575,199013.375
286,3,2005,6,24,22,201500,182058.734375
287,3,2005,6,24,23,179002,158762.515625
288,3,2005,6,25,0,161634,128381.703125
289,3,2005,6,25,1,151044,132599.078125
290,3,2005,6,25,2,143723,114927.8125
291,3,2005,6,25,3,138171,118019.75
292,3,2005,6,25,4,135398,117725.71875
293,3,2005,6,25,5,136757,121792.9375
294,3,2005,6,25,6,140027,128936.765625
295,3,2005,6,25,7,153708,150489.953125
296,3,2005,6,25,8,170952,163559.765625
297,3,2005,6,25,9,190105,194455.609375
298,3,2005,6,25,10,204469,209702.515625
299,3,2005,6,25,11,217536,215145.890625
300,3,2005,6,25,12,225097,225038.953125
301,3,2005,6,25,13,232726,207190.640625
302,3,2005,6,25,14,234024,233146.609375
303,3,2005,6,25,15,237341,213097.421875
304,3,2005,6,25,16,237539,208915.875
