,zone,year,month,day,hour,actual,predicted_NN
0,1,2005,3,6,0,19964,20845.291015625
1,1,2005,3,6,1,19544,20825.1171875
2,1,2005,3,6,2,19390,14862.73828125
3,1,2005,3,6,3,19442,15015.283203125
4,1,2005,3,6,4,19755,16544.4453125
5,1,2005,3,6,5,20008,15796.08203125
6,1,2005,3,6,6,20768,16978.052734375
7,1,2005,3,6,7,22784,20743.111328125
8,1,2005,3,6,8,22850,25459.0546875
9,1,2005,3,6,9,20927,20362.70703125
10,1,2005,3,6,10,19005,18210.8359375
11,1,2005,3,6,11,17060,18429.75
12,1,2005,3,6,12,16065,16070.85546875
13,1,2005,3,6,13,15334,15251.0458984375
14,1,2005,3,6,14,14535,14356.3369140625
15,1,2005,3,6,15,13955,14044.111328125
16,1,2005,3,6,16,13712,12733.16796875
17,1,2005,3,6,17,14372,13746.6162109375
18,1,2005,3,6,18,16392,15256.7939453125
19,1,2005,3,6,19,18253,16386.1328125
20,1,2005,3,6,20,18355,16852.416015625
21,1,2005,3,6,21,17157,16376.6318359375
22,1,2005,3,6,22,16089,15366.26171875
23,1,2005,3,6,23,15146,14928.92578125
24,1,2005,3,7,0,14218,12832.75390625
25,1,2005,3,7,1,14379,10687.087890625
26,1,2005,3,7,2,14728,10901.2578125
27,1,2005,3,7,3,15194,11382.7666015625
28,1,2005,3,7,4,16441,12225.2001953125
29,1,2005,3,7,5,18695,16748.04296875
30,1,2005,3,7,6,22091,21540.5859375
31,1,2005,3,7,7,22433,20543.208984375
32,1,2005,3,7,8,19830,17271.37109375
33,1,2005,3,7,9,17989,15347.30859375
34,1,2005,3,7,10,15848,14422.701171875
35,1,2005,3,7,11,14328,15330.0263671875
36,1,2005,3,7,12,13420,13426.9384765625
37,1,2005,3,7,13,12747,14190.443359375
38,1,2005,3,7,14,12262,13045.720703125
39,1,2005,3,7,15,12444,13352.4345703125
40,1,2005,3,7,16,13368,13597.3310546875
41,1,2005,3,7,17,14778,14607.400390625
42,1,2005,3,7,18,16684,16953.44921875
43,1,2005,3,7,19,17935,17694.353515625
