,zone,year,month,day,hour,actual,predicted_NN
0,13,2005,3,6,0,21302,18957.62890625
1,13,2005,3,6,1,20466,18684.4375
2,13,2005,3,6,2,20255,17994.6796875
3,13,2005,3,6,3,20117,17908.025390625
4,13,2005,3,6,4,20381,19059.611328125
5,13,2005,3,6,5,19468,18147.431640625
6,13,2005,3,6,6,20870,19731.857421875
7,13,2005,3,6,7,23112,23761.412109375
8,13,2005,3,6,8,24324,24844.44140625
9,13,2005,3,6,9,23998,27347.5390625
10,13,2005,3,6,10,22268,24821.544921875
11,13,2005,3,6,11,20744,20978.23828125
12,13,2005,3,6,12,19854,20172.595703125
13,13,2005,3,6,13,19037,19371.376953125
14,13,2005,3,6,14,17665,18799.865234375
15,13,2005,3,6,15,17104,18399.580078125
16,13,2005,3,6,16,17141,17814.611328125
17,13,2005,3,6,17,18129,18821.033203125
18,13,2005,3,6,18,20699,20022.833984375
19,13,2005,3,6,19,22435,21271.10546875
20,13,2005,3,6,20,21949,21638.970703125
21,13,2005,3,6,21,20847,20998.916015625
22,13,2005,3,6,22,20542,19579.91796875
23,13,2005,3,6,23,18568,17795.810546875
24,13,2005,3,7,0,17350,15797.830078125
25,13,2005,3,7,1,17197,12965.97265625
26,13,2005,3,7,2,17248,12942.001953125
27,13,2005,3,7,3,17654,13378.2919921875
28,13,2005,3,7,4,18541,14134.15234375
29,13,2005,3,7,5,19297,18804.841796875
30,13,2005,3,7,6,23273,20357.0390625
31,13,2005,3,7,7,24325,22272.2734375
32,13,2005,3,7,8,22171,22811.369140625
33,13,2005,3,7,9,21028,21135.29296875
34,13,2005,3,7,10,19930,20241.591796875
35,13,2005,3,7,11,18786,19646.884765625
36,13,2005,3,7,12,17821,18757.833984375
37,13,2005,3,7,13,17581,18662.662109375
38,13,2005,3,7,14,17048,18652.72265625
39,13,2005,3,7,15,16888,17875.701171875
40,13,2005,3,7,16,17535,18091.78125
41,13,2005,3,7,17,18481,18630.142578125
42,13,2005,3,7,18,20659,17717.978515625
43,13,2005,3,7,19,21606,18663.630859375
44,13,2005,3,7,20,20906,21357.037109375
45,13,2005,3,7,21,19305,20188.244140625
46,13,2005,3,7,22,18832,18065.462890625
47,13,2005,3,7,23,16442,16169.4541015625
48,13,2005,3,8,0,14908,14959.60546875
49,13,2005,3,8,1,14069,14430.791015625
50,13,2005,3,8,2,14161,16604.796875
51,13,2005,3,8,3,14368,13825.2314453125
52,13,2005,3,8,4,15139,14363.17578125
53,13,2005,3,8,5,16285,18014.86328125
54,13,2005,3,8,6,20327,18698.92578125
55,13,2005,3,8,7,22345,22780.869140625
56,13,2005,3,8,8,21862,21589.904296875
57,13,2005,3,8,9,22256,22073.375
58,13,2005,3,8,10,22548,22559.193359375
59,13,2005,3,8,11,22581,21321.462890625
60,13,2005,3,8,12,21769,24636.228515625
61,13,2005,3,8,13,21307,24670.232421875
62,13,2005,3,8,14,21161,20898.31640625
63,13,2005,3,8,15,21685,20593.666015625
64,13,2005,3,8,16,23046,24174.56640625
65,13,2005,3,8,17,25318,25950.724609375
66,13,2005,3,8,18,28621,28226.759765625
67,13,2005,3,8,19,29797,28687.32421875
68,13,2005,3,8,20,29576,29570.294921875
69,13,2005,3,8,21,28358,27748.20703125
70,13,2005,3,8,22,28261,28013.126953125
71,13,2005,3,8,23,25855,25650.099609375
72,13,2005,3,9,0,24955,24573.078125
73,13,2005,3,9,1,24250,24293.927734375
74,13,2005,3,9,2,24182,19734.287109375
75,13,2005,3,9,3,24512,20329.884765625
76,13,2005,3,9,4,25248,21428.529296875
77,13,2005,3,9,5,25554,23936.658203125
78,13,2005,3,9,6,29014,25299.1796875
79,13,2005,3,9,7,29760,26284.130859375
80,13,2005,3,9,8,28996,27472.283203125
81,13,2005,3,9,9,26551,25483.0390625
82,13,2005,3,9,10,25002,24948.0
83,13,2005,3,9,11,23625,23645.068359375
84,13,2005,3,9,12,22575,23256.23046875
85,13,2005,3,9,13,21769,21597.35546875
86,13,2005,3,9,14,21033,20884.123046875
87,13,2005,3,9,15,20866,20961.171875
88,13,2005,3,9,16,21507,21402.796875
89,13,2005,3,9,17,23310,23061.712890625
90,13,2005,3,9,18,26145,25992.912109375
91,13,2005,3,9,19,27559,27268.818359375
92,13,2005,3,9,20,27886,27070.37109375
93,13,2005,3,9,21,26722,26357.525390625
94,13,2005,3,9,22,26885,26690.4609375
95,13,2005,3,9,23,24643,25611.619140625
96,13,2005,3,10,0,23433,24558.958984375
97,13,2005,3,10,1,23356,24298.943359375
98,13,2005,3,10,2,23778,19745.001953125
99,13,2005,3,10,3,23988,20348.443359375
100,13,2005,3,10,4,25035,21448.904296875
101,13,2005,3,10,5,25023,23953.767578125
102,13,2005,3,10,6,28917,25298.068359375
103,13,2005,3,10,7,29498,26286.5625
104,13,2005,3,10,8,26267,26832.970703125
105,13,2005,3,10,9,24845,25812.34375
106,13,2005,3,10,10,23494,23213.748046875
107,13,2005,3,10,11,21949,21273.548828125
108,13,2005,3,10,12,20902,19964.240234375
109,13,2005,3,10,13,20196,19613.787109375
110,13,2005,3,10,14,19615,20114.529296875
111,13,2005,3,10,15,20002,20559.974609375
112,13,2005,3,10,16,20944,21957.779296875
113,13,2005,3,10,17,22434,23136.884765625
114,13,2005,3,10,18,24653,24533.591796875
115,13,2005,3,10,19,26109,20742.865234375
116,13,2005,3,10,20,25456,24203.86328125
117,13,2005,3,10,21,24222,23586.888671875
118,13,2005,3,10,22,24187,23932.9375
119,13,2005,3,10,23,21928,19793.0390625
120,13,2005,3,11,0,20503,18410.740234375
121,13,2005,3,11,1,19994,18050.982421875
122,13,2005,3,11,2,20143,17848.5703125
123,13,2005,3,11,3,20654,19305.5625
124,13,2005,3,11,4,21224,18635.86328125
