,zone,year,month,day,hour,actual,predicted_NN
0,20,2005,3,6,0,89800,79660.3359375
1,20,2005,3,6,1,88325,78351.8125
2,20,2005,3,6,2,87680,70829.7109375
3,20,2005,3,6,3,87966,69272.2265625
4,20,2005,3,6,4,88730,74162.1640625
5,20,2005,3,6,5,86399,71055.125
6,20,2005,3,6,6,92338,75606.921875
7,20,2005,3,6,7,98655,88664.0703125
8,20,2005,3,6,8,100484,93832.1171875
9,20,2005,3,6,9,96507,94549.6171875
10,20,2005,3,6,10,89931,88688.1171875
11,20,2005,3,6,11,85395,83107.6484375
12,20,2005,3,6,12,83377,82240.515625
13,20,2005,3,6,13,80236,80517.8515625
14,20,2005,3,6,14,77604,77176.484375
15,20,2005,3,6,15,76258,76257.1953125
16,20,2005,3,6,16,76585,69070.6953125
17,20,2005,3,6,17,80482,74131.671875
18,20,2005,3,6,18,88788,78673.59375
19,20,2005,3,6,19,93361,81471.7890625
20,20,2005,3,6,20,92103,83422.328125
21,20,2005,3,6,21,88080,80522.078125
22,20,2005,3,6,22,85018,76663.9375
23,20,2005,3,6,23,78051,67687.5703125
24,20,2005,3,7,0,74145,68459.4375
25,20,2005,3,7,1,72844,53178.53125
26,20,2005,3,7,2,73426,53839.96875
27,20,2005,3,7,3,76019,55649.703125
28,20,2005,3,7,4,80167,60074.02734375
29,20,2005,3,7,5,85073,77761.96875
30,20,2005,3,7,6,101577,84949.3828125
31,20,2005,3,7,7,104493,94844.671875
32,20,2005,3,7,8,96524,91061.21875
33,20,2005,3,7,9,90547,84146.375
34,20,2005,3,7,10,86236,81447.296875
35,20,2005,3,7,11,84017,85029.0
36,20,2005,3,7,12,81790,74260.8984375
37,20,2005,3,7,13,79598,82251.0703125
38,20,2005,3,7,14,78375,75825.234375
39,20,2005,3,7,15,77796,75034.0625
40,20,2005,3,7,16,79489,77594.125
41,20,2005,3,7,17,85056,81855.4609375
42,20,2005,3,7,18,93270,82172.953125
43,20,2005,3,7,19,95000,85086.3671875
44,20,2005,3,7,20,91947,90625.859375
45,20,2005,3,7,21,87088,84470.203125
46,20,2005,3,7,22,82650,76106.3125
47,20,2005,3,7,23,74731,68246.578125
48,20,2005,3,8,0,68962,63801.05859375
49,20,2005,3,8,1,67050,62027.55078125
50,20,2005,3,8,2,65980,73219.9609375
51,20,2005,3,8,3,66988,53239.9140625
52,20,2005,3,8,4,70171,55846.0859375
53,20,2005,3,8,5,76001,78944.1171875
54,20,2005,3,8,6,93007,85029.8828125
55,20,2005,3,8,7,101491,91330.1796875
56,20,2005,3,8,8,99607,84556.7734375
57,20,2005,3,8,9,102096,84964.1640625
58,20,2005,3,8,10,101886,88176.5234375
