,zone,year,month,day,hour,actual,predicted_NN
0,15,2005,3,6,0,74218,68268.828125
1,15,2005,3,6,1,73397,62495.33984375
2,15,2005,3,6,2,73522,67574.71875
3,15,2005,3,6,3,74331,68619.71875
4,15,2005,3,6,4,75470,71751.3671875
5,15,2005,3,6,5,70692,65467.9609375
6,15,2005,3,6,6,74068,73043.1328125
7,15,2005,3,6,7,78703,82321.953125
8,15,2005,3,6,8,77967,69492.5078125
9,15,2005,3,6,9,70966,63378.89453125
10,15,2005,3,6,10,62456,61737.62890625
11,15,2005,3,6,11,56714,59960.51171875
12,15,2005,3,6,12,53459,53600.19140625
13,15,2005,3,6,13,50595,46727.1171875
14,15,2005,3,6,14,47547,45422.8359375
15,15,2005,3,6,15,45820,44587.44921875
16,15,2005,3,6,16,46458,45442.8203125
17,15,2005,3,6,17,48684,48312.7109375
18,15,2005,3,6,18,55682,53564.90234375
19,15,2005,3,6,19,60486,55381.1796875
20,15,2005,3,6,20,60779,55810.171875
21,15,2005,3,6,21,58693,54277.1328125
22,15,2005,3,6,22,60213,55414.0078125
23,15,2005,3,6,23,55871,51065.08984375
24,15,2005,3,7,0,53084,48219.375
25,15,2005,3,7,1,52250,49566.9765625
26,15,2005,3,7,2,53122,50026.4609375
27,15,2005,3,7,3,54875,50143.8046875
28,15,2005,3,7,4,58508,51402.5
29,15,2005,3,7,5,60365,54386.921875
30,15,2005,3,7,6,71827,62637.390625
31,15,2005,3,7,7,72257,61933.203125
32,15,2005,3,7,8,65054,63919.1640625
33,15,2005,3,7,9,58896,51277.1328125
34,15,2005,3,7,10,53644,49125.203125
35,15,2005,3,7,11,50832,47359.203125
36,15,2005,3,7,12,48106,45807.71875
37,15,2005,3,7,13,47985,45732.171875
38,15,2005,3,7,14,46701,44787.234375
39,15,2005,3,7,15,46345,45116.9609375
40,15,2005,3,7,16,46874,44757.546875
41,15,2005,3,7,17,48610,45588.15625
42,15,2005,3,7,18,55109,48558.41015625
43,15,2005,3,7,19,57775,53422.78125
44,15,2005,3,7,20,56656,53285.31640625
45,15,2005,3,7,21,53324,50408.9765625
46,15,2005,3,7,22,52508,50908.8359375
47,15,2005,3,7,23,47482,45713.546875
48,15,2005,3,8,0,44217,44844.96875
49,15,2005,3,8,1,43085,44148.953125
50,15,2005,3,8,2,42767,44066.8359375
51,15,2005,3,8,3,43338,44950.54296875
52,15,2005,3,8,4,45728,47187.28125
53,15,2005,3,8,5,46883,47899.28125
54,15,2005,3,8,6,57980,55516.90234375
55,15,2005,3,8,7,61061,54127.5546875
56,15,2005,3,8,8,58849,54473.265625
57,15,2005,3,8,9,59308,62022.734375
58,15,2005,3,8,10,61831,61760.5390625
59,15,2005,3,8,11,62939,65508.984375
60,15,2005,3,8,12,61361,61026.140625
61,15,2005,3,8,13,60901,54884.51953125
62,15,2005,3,8,14,60042,52699.6953125
63,15,2005,3,8,15,59747,52167.92578125
64,15,2005,3,8,16,61721,57596.875
65,15,2005,3,8,17,66506,62685.1796875
66,15,2005,3,8,18,77203,70609.9140625
67,15,2005,3,8,19,82309,74487.03125
68,15,2005,3,8,20,82524,76935.6875
69,15,2005,3,8,21,80378,72554.8203125
70,15,2005,3,8,22,83206,75315.59375
71,15,2005,3,8,23,77149,70616.7109375
72,15,2005,3,9,0,74646,68281.5703125
73,15,2005,3,9,1,75758,68399.1015625
74,15,2005,3,9,2,76159,69196.671875
75,15,2005,3,9,3,76599,70666.4609375
76,15,2005,3,9,4,78910,73310.8203125
77,15,2005,3,9,5,78107,73283.546875
78,15,2005,3,9,6,86659,80810.921875
79,15,2005,3,9,7,86147,81164.8046875
80,15,2005,3,9,8,82188,78460.984375
81,15,2005,3,9,9,74430,70504.3203125
82,15,2005,3,9,10,70062,65610.3515625
83,15,2005,3,9,11,65569,61148.328125
84,15,2005,3,9,12,61696,60980.26953125
85,15,2005,3,9,13,58401,54788.9921875
86,15,2005,3,9,14,56512,52604.11328125
87,15,2005,3,9,15,56562,52042.4765625
88,15,2005,3,9,16,57605,53564.1171875
89,15,2005,3,9,17,60570,58166.328125
90,15,2005,3,9,18,70380,67820.3515625
91,15,2005,3,9,19,76421,72671.265625
92,15,2005,3,9,20,77422,73757.984375
93,15,2005,3,9,21,75875,72176.625
94,15,2005,3,9,22,78772,75314.15625
95,15,2005,3,9,23,73363,70621.84375
96,15,2005,3,10,0,70016,68280.9453125
97,15,2005,3,10,1,70055,68379.703125
98,15,2005,3,10,2,70947,69178.2734375
99,15,2005,3,10,3,72565,70635.1015625
100,15,2005,3,10,4,76589,74817.4609375
101,15,2005,3,10,5,77483,73239.421875
102,15,2005,3,10,6,88788,80769.671875
103,15,2005,3,10,7,88064,81085.65625
104,15,2005,3,10,8,78468,76507.3046875
105,15,2005,3,10,9,69475,68477.0078125
106,15,2005,3,10,10,64693,62587.9140625
107,15,2005,3,10,11,60769,56970.31640625
108,15,2005,3,10,12,56223,53475.671875
109,15,2005,3,10,13,54462,50465.78515625
110,15,2005,3,10,14,52312,48693.26171875
111,15,2005,3,10,15,52903,48821.44140625
112,15,2005,3,10,16,53666,51072.734375
113,15,2005,3,10,17,57514,53638.0078125
114,15,2005,3,10,18,65968,59701.05078125
115,15,2005,3,10,19,72207,67087.9453125
116,15,2005,3,10,20,72825,71141.6953125
117,15,2005,3,10,21,69779,70439.6015625
118,15,2005,3,10,22,70907,65661.6015625
119,15,2005,3,10,23,65978,61004.5703125
120,15,2005,3,11,0,63169,54291.89453125
121,15,2005,3,11,1,62634,62274.61328125
122,15,2005,3,11,2,64532,62298.1484375
123,15,2005,3,11,3,67371,62797.671875
124,15,2005,3,11,4,70750,65259.15625
125,15,2005,3,11,5,70576,65841.0546875
126,15,2005,3,11,6,79707,73710.4296875
127,15,2005,3,11,7,79268,73269.9609375
128,15,2005,3,11,8,71102,66696.0078125
129,15,2005,3,11,9,64445,61502.7890625
