,zone,year,month,day,hour,actual,predicted_NN
0,4,2005,3,6,0,528,617.8330688476562
1,4,2005,3,6,1,499,607.76904296875
2,4,2005,3,6,2,469,496.8735656738281
3,4,2005,3,6,3,486,470.3251953125
4,4,2005,3,6,4,497,496.9367370605469
5,4,2005,3,6,5,524,514.7138671875
6,4,2005,3,6,6,555,565.5376586914062
7,4,2005,3,6,7,630,625.2515258789062
8,4,2005,3,6,8,649,727.1170043945312
9,4,2005,3,6,9,640,671.6715698242188
10,4,2005,3,6,10,583,572.8980102539062
11,4,2005,3,6,11,565,590.0535278320312
12,4,2005,3,6,12,533,548.6394653320312
13,4,2005,3,6,13,515,512.54150390625
14,4,2005,3,6,14,470,479.43212890625
15,4,2005,3,6,15,450,489.91485595703125
16,4,2005,3,6,16,446,495.08880615234375
17,4,2005,3,6,17,459,550.0413818359375
18,4,2005,3,6,18,547,584.2796630859375
19,4,2005,3,6,19,584,593.9215087890625
20,4,2005,3,6,20,557,660.1433715820312
21,4,2005,3,6,21,564,613.5532836914062
22,4,2005,3,6,22,485,599.9641723632812
23,4,2005,3,6,23,470,429.8684387207031
24,4,2005,3,7,0,430,388.92901611328125
25,4,2005,3,7,1,429,323.512451171875
26,4,2005,3,7,2,424,318.60882568359375
27,4,2005,3,7,3,435,331.7442626953125
28,4,2005,3,7,4,461,363.1285400390625
29,4,2005,3,7,5,495,471.4350280761719
30,4,2005,3,7,6,586,575.0532836914062
31,4,2005,3,7,7,620,568.0020141601562
32,4,2005,3,7,8,548,534.690673828125
33,4,2005,3,7,9,490,518.5377807617188
34,4,2005,3,7,10,493,511.0287780761719
35,4,2005,3,7,11,481,462.7576599121094
36,4,2005,3,7,12,423,471.87603759765625
37,4,2005,3,7,13,407,454.76129150390625
38,4,2005,3,7,14,408,466.2956237792969
39,4,2005,3,7,15,412,444.5670166015625
40,4,2005,3,7,16,441,456.71136474609375
41,4,2005,3,7,17,493,518.9053955078125
42,4,2005,3,7,18,553,572.85693359375
43,4,2005,3,7,19,593,612.7084350585938
44,4,2005,3,7,20,552,569.003662109375
45,4,2005,3,7,21,508,556.051025390625
46,4,2005,3,7,22,489,453.3061218261719
47,4,2005,3,7,23,423,456.4602355957031
48,4,2005,3,8,0,393,418.629150390625
49,4,2005,3,8,1,377,412.3701171875
50,4,2005,3,8,2,373,453.972900390625
51,4,2005,3,8,3,362,340.2626953125
52,4,2005,3,8,4,408,348.031982421875
53,4,2005,3,8,5,414,473.66961669921875
54,4,2005,3,8,6,537,489.46502685546875
55,4,2005,3,8,7,592,561.04541015625
56,4,2005,3,8,8,570,515.6895751953125
57,4,2005,3,8,9,575,527.08837890625
58,4,2005,3,8,10,573,533.0059814453125
59,4,2005,3,8,11,586,491.58270263671875
60,4,2005,3,8,12,542,595.0511474609375
61,4,2005,3,8,13,537,584.4583740234375
62,4,2005,3,8,14,541,531.5535888671875
63,4,2005,3,8,15,533,542.1115112304688
64,4,2005,3,8,16,576,633.8050537109375
65,4,2005,3,8,17,623,676.5966796875
66,4,2005,3,8,18,712,720.52294921875
67,4,2005,3,8,19,745,772.935791015625
68,4,2005,3,8,20,741,737.0765380859375
69,4,2005,3,8,21,739,733.1544189453125
70,4,2005,3,8,22,702,677.0463256835938
71,4,2005,3,8,23,649,616.062255859375
72,4,2005,3,9,0,596,600.9664916992188
73,4,2005,3,9,1,590,594.7779541015625
74,4,2005,3,9,2,574,530.7693481445312
75,4,2005,3,9,3,577,551.0706787109375
76,4,2005,3,9,4,589,564.5863037109375
77,4,2005,3,9,5,615,586.38623046875
78,4,2005,3,9,6,740,706.3419189453125
79,4,2005,3,9,7,745,709.4930419921875
80,4,2005,3,9,8,674,699.8139038085938
81,4,2005,3,9,9,620,608.0621948242188
82,4,2005,3,9,10,603,612.5210571289062
83,4,2005,3,9,11,592,585.93896484375
84,4,2005,3,9,12,570,540.5861206054688
85,4,2005,3,9,13,542,492.8240966796875
86,4,2005,3,9,14,533,495.7470703125
87,4,2005,3,9,15,513,503.5984191894531
88,4,2005,3,9,16,577,530.3410034179688
89,4,2005,3,9,17,641,612.6595458984375
90,4,2005,3,9,18,689,700.1044311523438
91,4,2005,3,9,19,711,733.0042724609375
92,4,2005,3,9,20,723,743.7162475585938
93,4,2005,3,9,21,698,710.9807739257812
94,4,2005,3,9,22,647,685.319580078125
95,4,2005,3,9,23,582,616.25390625
96,4,2005,3,10,0,569,602.8577270507812
97,4,2005,3,10,1,558,597.881103515625
98,4,2005,3,10,2,545,535.7870483398438
99,4,2005,3,10,3,547,557.0862426757812
100,4,2005,3,10,4,583,569.2759399414062
101,4,2005,3,10,5,593,590.3131103515625
102,4,2005,3,10,6,715,707.4346923828125
103,4,2005,3,10,7,710,711.1123657226562
104,4,2005,3,10,8,666,665.6968383789062
105,4,2005,3,10,9,602,660.2208862304688
