,zone,year,month,day,hour,actual,predicted_NN
0,5,2005,3,6,0,9061,7735.25048828125
1,5,2005,3,6,1,8697,7361.75439453125
2,5,2005,3,6,2,8595,6413.78271484375
3,5,2005,3,6,3,8669,6429.16064453125
4,5,2005,3,6,4,8941,6910.37451171875
5,5,2005,3,6,5,9360,6908.99462890625
6,5,2005,3,6,6,10058,7539.00048828125
7,5,2005,3,6,7,11353,8691.515625
8,5,2005,3,6,8,11357,9420.91796875
9,5,2005,3,6,9,10743,9336.064453125
10,5,2005,3,6,10,9518,8059.13330078125
11,5,2005,3,6,11,8708,7970.50927734375
12,5,2005,3,6,12,7979,6440.388671875
13,5,2005,3,6,13,7666,6098.177734375
14,5,2005,3,6,14,7139,5830.37646484375
15,5,2005,3,6,15,6799,5751.16845703125
16,5,2005,3,6,16,6821,6410.685546875
17,5,2005,3,6,17,7513,7020.33935546875
18,5,2005,3,6,18,9078,7778.7705078125
19,5,2005,3,6,19,9787,8027.3984375
20,5,2005,3,6,20,9346,6528.39501953125
21,5,2005,3,6,21,8559,6140.79345703125
22,5,2005,3,6,22,7470,5580.79638671875
23,5,2005,3,6,23,6591,5984.9375
24,5,2005,3,7,0,6157,5574.11767578125
25,5,2005,3,7,1,6051,3834.6796875
26,5,2005,3,7,2,6105,3889.8359375
27,5,2005,3,7,3,6328,4147.42724609375
28,5,2005,3,7,4,6946,4725.2041015625
29,5,2005,3,7,5,8207,6366.865234375
30,5,2005,3,7,6,9959,7627.69921875
31,5,2005,3,7,7,9431,8335.7431640625
32,5,2005,3,7,8,8204,6511.00537109375
33,5,2005,3,7,9,7308,6598.09130859375
34,5,2005,3,7,10,6306,5938.86279296875
35,5,2005,3,7,11,5798,5470.30419921875
36,5,2005,3,7,12,5472,5219.33740234375
37,5,2005,3,7,13,5267,5137.12841796875
38,5,2005,3,7,14,5087,5192.9921875
39,5,2005,3,7,15,5259,4839.64599609375
40,5,2005,3,7,16,5686,5232.0732421875
41,5,2005,3,7,17,6445,5750.68115234375
42,5,2005,3,7,18,7933,7038.62353515625
43,5,2005,3,7,19,8730,7477.29931640625
44,5,2005,3,7,20,8210,7152.8076171875
45,5,2005,3,7,21,7195,6330.64111328125
46,5,2005,3,7,22,5944,5414.0869140625
47,5,2005,3,7,23,5027,4571.74755859375
48,5,2005,3,8,0,4464,4173.47705078125
49,5,2005,3,8,1,4218,4003.45703125
50,5,2005,3,8,2,4226,5911.11083984375
