,zone,year,month,day,hour,actual,predicted_NN
0,13,2005,3,6,0,21302,25517.177734375
1,13,2005,3,6,1,20466,21930.478515625
2,13,2005,3,6,2,20255,21470.134765625
3,13,2005,3,6,3,20117,21920.890625
4,13,2005,3,6,4,20381,23056.564453125
5,13,2005,3,6,5,19468,21141.90625
6,13,2005,3,6,6,20870,25924.31640625
7,13,2005,3,6,7,23112,27875.439453125
8,13,2005,3,6,8,24324,24087.73828125
9,13,2005,3,6,9,23998,22598.41796875
10,13,2005,3,6,10,22268,22114.35546875
11,13,2005,3,6,11,20744,20968.7578125
12,13,2005,3,6,12,19854,20130.5703125
13,13,2005,3,6,13,19037,17095.26171875
14,13,2005,3,6,14,17665,16437.1171875
15,13,2005,3,6,15,17104,16071.0830078125
16,13,2005,3,6,16,17141,16320.5849609375
17,13,2005,3,6,17,18129,17111.83203125
18,13,2005,3,6,18,20699,18907.56640625
19,13,2005,3,6,19,22435,20852.90234375
20,13,2005,3,6,20,21949,20861.822265625
21,13,2005,3,6,21,20847,19563.8046875
22,13,2005,3,6,22,20542,19448.9296875
23,13,2005,3,6,23,18568,17968.484375
24,13,2005,3,7,0,17350,16767.291015625
25,13,2005,3,7,1,17197,16087.57421875
26,13,2005,3,7,2,17248,16092.361328125
27,13,2005,3,7,3,17654,16193.234375
28,13,2005,3,7,4,18541,16649.94921875
29,13,2005,3,7,5,19297,19631.203125
30,13,2005,3,7,6,23273,22410.44921875
31,13,2005,3,7,7,24325,20502.99609375
32,13,2005,3,7,8,22171,21192.8046875
33,13,2005,3,7,9,21028,18233.845703125
34,13,2005,3,7,10,19930,17012.234375
35,13,2005,3,7,11,18786,16449.09375
36,13,2005,3,7,12,17821,16094.6337890625
37,13,2005,3,7,13,17581,15625.5009765625
38,13,2005,3,7,14,17048,15356.166015625
39,13,2005,3,7,15,16888,15406.9013671875
40,13,2005,3,7,16,17535,15342.169921875
41,13,2005,3,7,17,18481,15750.7822265625
42,13,2005,3,7,18,20659,17320.892578125
43,13,2005,3,7,19,21606,18852.734375
44,13,2005,3,7,20,20906,18996.279296875
45,13,2005,3,7,21,19305,17962.328125
46,13,2005,3,7,22,18832,17480.00390625
47,13,2005,3,7,23,16442,15345.9287109375
48,13,2005,3,8,0,14908,14922.7802734375
49,13,2005,3,8,1,14069,14379.4521484375
50,13,2005,3,8,2,14161,14288.6875
51,13,2005,3,8,3,14368,14688.666015625
52,13,2005,3,8,4,15139,15472.0087890625
53,13,2005,3,8,5,16285,16251.6015625
54,13,2005,3,8,6,20327,18711.439453125
55,13,2005,3,8,7,22345,20741.685546875
56,13,2005,3,8,8,21862,20006.623046875
57,13,2005,3,8,9,22256,21986.611328125
58,13,2005,3,8,10,22548,22520.734375
59,13,2005,3,8,11,22581,24912.65234375
60,13,2005,3,8,12,21769,24072.921875
61,13,2005,3,8,13,21307,22716.25390625
62,13,2005,3,8,14,21161,22097.853515625
63,13,2005,3,8,15,21685,22186.462890625
64,13,2005,3,8,16,23046,24705.015625
65,13,2005,3,8,17,25318,26243.83984375
66,13,2005,3,8,18,28621,28271.125
67,13,2005,3,8,19,29797,28836.31640625
68,13,2005,3,8,20,29576,29616.47265625
69,13,2005,3,8,21,28358,28242.013671875
70,13,2005,3,8,22,28261,28543.76171875
71,13,2005,3,8,23,25855,26676.51171875
72,13,2005,3,9,0,24955,25838.705078125
73,13,2005,3,9,1,24250,25672.302734375
74,13,2005,3,9,2,24182,25829.951171875
75,13,2005,3,9,3,24512,26189.05078125
76,13,2005,3,9,4,25248,26929.900390625
77,13,2005,3,9,5,25554,27279.83203125
78,13,2005,3,9,6,29014,30228.822265625
79,13,2005,3,9,7,29760,30185.345703125
80,13,2005,3,9,8,28996,28343.828125
81,13,2005,3,9,9,26551,28120.607421875
82,13,2005,3,9,10,25002,25903.423828125
83,13,2005,3,9,11,23625,24658.3828125
84,13,2005,3,9,12,22575,24067.16796875
85,13,2005,3,9,13,21769,22586.421875
86,13,2005,3,9,14,21033,21912.322265625
87,13,2005,3,9,15,20866,21769.82421875
88,13,2005,3,9,16,21507,22103.66796875
89,13,2005,3,9,17,23310,23524.24609375
90,13,2005,3,9,18,26145,26032.984375
91,13,2005,3,9,19,27559,27434.23828125
92,13,2005,3,9,20,27886,27935.998046875
