,zone,year,month,day,hour,actual,predicted_NN
0,16,2005,3,6,0,40411,34367.390625
1,16,2005,3,6,1,40408,34301.06640625
2,16,2005,3,6,2,40840,32583.353515625
3,16,2005,3,6,3,41700,31981.22265625
4,16,2005,3,6,4,42943,34417.125
5,16,2005,3,6,5,41868,33260.4375
6,16,2005,3,6,6,44830,35317.75390625
7,16,2005,3,6,7,46715,38031.125
8,16,2005,3,6,8,44652,44063.953125
9,16,2005,3,6,9,40156,39154.0703125
10,16,2005,3,6,10,34912,31059.26953125
11,16,2005,3,6,11,31463,27625.73046875
12,16,2005,3,6,12,28688,30437.150390625
13,16,2005,3,6,13,26658,28495.916015625
14,16,2005,3,6,14,24649,26437.6640625
15,16,2005,3,6,15,23402,25228.876953125
16,16,2005,3,6,16,23452,21772.8828125
17,16,2005,3,6,17,25574,24157.96875
18,16,2005,3,6,18,29768,27230.689453125
19,16,2005,3,6,19,31328,28775.005859375
20,16,2005,3,6,20,30821,25713.37890625
21,16,2005,3,6,21,29213,24688.640625
22,16,2005,3,6,22,28745,23073.82421875
23,16,2005,3,6,23,26996,24045.14453125
24,16,2005,3,7,0,25979,21946.7265625
25,16,2005,3,7,1,26080,19671.095703125
26,16,2005,3,7,2,26328,19592.6640625
27,16,2005,3,7,3,26907,20250.91015625
28,16,2005,3,7,4,28170,21542.7421875
29,16,2005,3,7,5,29257,27180.228515625
30,16,2005,3,7,6,34427,26843.8125
31,16,2005,3,7,7,33904,30266.291015625
32,16,2005,3,7,8,29368,27162.17578125
33,16,2005,3,7,9,25797,25925.375
34,16,2005,3,7,10,23129,24518.849609375
35,16,2005,3,7,11,21349,23709.056640625
36,16,2005,3,7,12,19864,18723.865234375
37,16,2005,3,7,13,18814,20713.48046875
38,16,2005,3,7,14,18022,19704.0859375
39,16,2005,3,7,15,17846,19921.01171875
40,16,2005,3,7,16,18496,20579.796875
41,16,2005,3,7,17,20484,22589.52734375
42,16,2005,3,7,18,24740,23264.01953125
43,16,2005,3,7,19,26413,24412.9140625
44,16,2005,3,7,20,25423,27046.1796875
45,16,2005,3,7,21,23379,24738.375
46,16,2005,3,7,22,21775,21929.560546875
47,16,2005,3,7,23,19109,18896.125
48,16,2005,3,8,0,17491,17237.095703125
49,16,2005,3,8,1,16950,16669.91015625
50,16,2005,3,8,2,16906,20947.271484375
51,16,2005,3,8,3,17439,15345.3564453125
52,16,2005,3,8,4,18628,16376.138671875
53,16,2005,3,8,5,20228,18463.90234375
54,16,2005,3,8,6,25293,24833.541015625
55,16,2005,3,8,7,27004,26412.16015625
56,16,2005,3,8,8,26279,23737.86328125
57,16,2005,3,8,9,28038,25059.779296875
58,16,2005,3,8,10,30774,26102.609375
59,16,2005,3,8,11,34205,27537.11328125
60,16,2005,3,8,12,37016,36367.5859375
61,16,2005,3,8,13,38465,37592.12109375
62,16,2005,3,8,14,36973,34295.0703125
63,16,2005,3,8,15,35305,33868.2421875
64,16,2005,3,8,16,36184,30776.52734375
65,16,2005,3,8,17,39097,35532.9375
66,16,2005,3,8,18,44758,41134.0234375
67,16,2005,3,8,19,48339,42136.4453125
68,16,2005,3,8,20,47228,44385.890625
69,16,2005,3,8,21,45616,42070.0546875
70,16,2005,3,8,22,46038,42574.0625
71,16,2005,3,8,23,44084,40169.0859375
72,16,2005,3,9,0,43513,39677.8515625
73,16,2005,3,9,1,44079,40621.75
74,16,2005,3,9,2,45356,41668.40625
75,16,2005,3,9,3,46675,43113.0859375
76,16,2005,3,9,4,48319,45448.734375
77,16,2005,3,9,5,48063,49500.84375
78,16,2005,3,9,6,53063,49848.8046875
79,16,2005,3,9,7,49617,47599.875
80,16,2005,3,9,8,42804,41684.91015625
81,16,2005,3,9,9,41053,43335.1875
82,16,2005,3,9,10,35909,36362.3671875
83,16,2005,3,9,11,33186,33500.59765625
84,16,2005,3,9,12,31488,32049.26171875
85,16,2005,3,9,13,29909,29541.2421875
86,16,2005,3,9,14,28377,28224.265625
87,16,2005,3,9,15,27985,28184.990234375
88,16,2005,3,9,16,28664,29083.89453125
89,16,2005,3,9,17,32465,33239.3671875
90,16,2005,3,9,18,38629,38681.4140625
91,16,2005,3,9,19,41267,40886.09765625
92,16,2005,3,9,20,41706,41465.984375
93,16,2005,3,9,21,40429,40287.4140625
94,16,2005,3,9,22,40943,40904.77734375
95,16,2005,3,9,23,39047,40178.75390625
96,16,2005,3,10,0,38229,39691.328125
97,16,2005,3,10,1,38572,40639.37890625
98,16,2005,3,10,2,38740,41679.75
99,16,2005,3,10,3,39534,43124.921875
100,16,2005,3,10,4,41691,45457.140625
101,16,2005,3,10,5,43179,49494.04296875
102,16,2005,3,10,6,49077,49837.8125
103,16,2005,3,10,7,47429,47580.421875
104,16,2005,3,10,8,40363,46652.25
105,16,2005,3,10,9,35872,39635.50390625
106,16,2005,3,10,10,32637,32517.5625
107,16,2005,3,10,11,30011,29416.59375
108,16,2005,3,10,12,28201,26977.505859375
