,zone,year,month,day,hour,actual,predicted_NN
0,4,2005,3,6,0,528,612.455322265625
1,4,2005,3,6,1,499,611.2638549804688
2,4,2005,3,6,2,469,497.36749267578125
3,4,2005,3,6,3,486,471.71856689453125
4,4,2005,3,6,4,497,507.6601257324219
5,4,2005,3,6,5,524,510.35394287109375
6,4,2005,3,6,6,555,579.8903198242188
7,4,2005,3,6,7,630,621.4775390625
8,4,2005,3,6,8,649,727.5303955078125
9,4,2005,3,6,9,640,675.8549194335938
10,4,2005,3,6,10,583,576.4835815429688
11,4,2005,3,6,11,565,601.413330078125
12,4,2005,3,6,12,533,551.2479858398438
13,4,2005,3,6,13,515,517.8031616210938
14,4,2005,3,6,14,470,479.7196350097656
15,4,2005,3,6,15,450,488.9920349121094
16,4,2005,3,6,16,446,509.3114013671875
17,4,2005,3,6,17,459,547.5335693359375
18,4,2005,3,6,18,547,594.6630249023438
19,4,2005,3,6,19,584,601.7084350585938
20,4,2005,3,6,20,557,665.159912109375
21,4,2005,3,6,21,564,626.8714599609375
22,4,2005,3,6,22,485,587.6024169921875
23,4,2005,3,6,23,470,440.40283203125
24,4,2005,3,7,0,430,382.4256896972656
25,4,2005,3,7,1,429,318.5567321777344
26,4,2005,3,7,2,424,311.09185791015625
27,4,2005,3,7,3,435,327.2960205078125
28,4,2005,3,7,4,461,372.47943115234375
29,4,2005,3,7,5,495,472.23504638671875
30,4,2005,3,7,6,586,595.1321411132812
31,4,2005,3,7,7,620,568.7239379882812
32,4,2005,3,7,8,548,540.9251098632812
33,4,2005,3,7,9,490,523.5354614257812
34,4,2005,3,7,10,493,507.9100341796875
35,4,2005,3,7,11,481,461.4115295410156
36,4,2005,3,7,12,423,460.8558044433594
37,4,2005,3,7,13,407,442.5120849609375
38,4,2005,3,7,14,408,452.4632873535156
39,4,2005,3,7,15,412,426.09832763671875
40,4,2005,3,7,16,441,457.40289306640625
41,4,2005,3,7,17,493,512.2600708007812
42,4,2005,3,7,18,553,580.2955932617188
43,4,2005,3,7,19,593,621.0645141601562
44,4,2005,3,7,20,552,570.8922729492188
45,4,2005,3,7,21,508,566.8862915039062
46,4,2005,3,7,22,489,432.9079895019531
47,4,2005,3,7,23,423,465.15032958984375
48,4,2005,3,8,0,393,403.9974670410156
49,4,2005,3,8,1,377,405.9323425292969
50,4,2005,3,8,2,373,450.9277648925781
51,4,2005,3,8,3,362,319.51904296875
52,4,2005,3,8,4,408,345.0093994140625
53,4,2005,3,8,5,414,471.0780334472656
54,4,2005,3,8,6,537,507.949462890625
55,4,2005,3,8,7,592,566.106689453125
56,4,2005,3,8,8,570,524.9917602539062
57,4,2005,3,8,9,575,540.6998291015625
58,4,2005,3,8,10,573,540.326171875
59,4,2005,3,8,11,586,506.1149597167969
60,4,2005,3,8,12,542,598.7871704101562
61,4,2005,3,8,13,537,594.134765625
62,4,2005,3,8,14,541,542.8853149414062
63,4,2005,3,8,15,533,552.8126220703125
64,4,2005,3,8,16,576,656.6063842773438
65,4,2005,3,8,17,623,678.653564453125
66,4,2005,3,8,18,712,732.7211303710938
67,4,2005,3,8,19,745,781.0450439453125
68,4,2005,3,8,20,741,740.3816528320312
69,4,2005,3,8,21,739,745.2890014648438
70,4,2005,3,8,22,702,664.43896484375
71,4,2005,3,8,23,649,631.981689453125
72,4,2005,3,9,0,596,600.401123046875
73,4,2005,3,9,1,590,602.3278198242188
74,4,2005,3,9,2,574,534.6883544921875
75,4,2005,3,9,3,577,553.8186645507812
76,4,2005,3,9,4,589,578.7568359375
77,4,2005,3,9,5,615,585.8019409179688
78,4,2005,3,9,6,740,723.468505859375
79,4,2005,3,9,7,745,707.0576782226562
80,4,2005,3,9,8,674,703.8436279296875
81,4,2005,3,9,9,620,617.7232666015625
82,4,2005,3,9,10,603,616.2512817382812
83,4,2005,3,9,11,592,597.6936645507812
84,4,2005,3,9,12,570,547.3450927734375
85,4,2005,3,9,13,542,506.8968200683594
86,4,2005,3,9,14,533,507.784423828125
87,4,2005,3,9,15,513,514.8151245117188
88,4,2005,3,9,16,577,557.5247192382812
89,4,2005,3,9,17,641,618.0032348632812
90,4,2005,3,9,18,689,712.5660400390625
91,4,2005,3,9,19,711,740.643798828125
92,4,2005,3,9,20,723,746.2037353515625
93,4,2005,3,9,21,698,721.27587890625
94,4,2005,3,9,22,647,671.359130859375
95,4,2005,3,9,23,582,631.830810546875
96,4,2005,3,10,0,569,602.2960205078125
97,4,2005,3,10,1,558,605.5693969726562
98,4,2005,3,10,2,545,540.897705078125
99,4,2005,3,10,3,547,561.552001953125
100,4,2005,3,10,4,583,584.0287475585938
101,4,2005,3,10,5,593,589.78271484375
102,4,2005,3,10,6,715,723.6950073242188
103,4,2005,3,10,7,710,708.4871215820312
104,4,2005,3,10,8,666,670.845947265625
105,4,2005,3,10,9,602,668.3356323242188
106,4,2005,3,10,10,571,585.7882080078125
107,4,2005,3,10,11,537,578.6834106445312
108,4,2005,3,10,12,510,546.4275512695312
109,4,2005,3,10,13,496,571.7747802734375
110,4,2005,3,10,14,479,545.796875
111,4,2005,3,10,15,478,494.1683044433594
112,4,2005,3,10,16,525,628.4472045898438
113,4,2005,3,10,17,595,662.5390625
114,4,2005,3,10,18,701,683.1849975585938
115,4,2005,3,10,19,741,650.9196166992188
116,4,2005,3,10,20,708,633.2964477539062
117,4,2005,3,10,21,680,634.2693481445312
118,4,2005,3,10,22,621,687.2608032226562
119,4,2005,3,10,23,565,473.7582092285156
120,4,2005,3,11,0,525,451.9372863769531
121,4,2005,3,11,1,486,429.7857666015625
122,4,2005,3,11,2,500,430.1341552734375
123,4,2005,3,11,3,487,477.1153564453125
124,4,2005,3,11,4,511,483.7594299316406
125,4,2005,3,11,5,555,492.1396179199219
126,4,2005,3,11,6,623,570.4761962890625
127,4,2005,3,11,7,676,608.7374877929688
128,4,2005,3,11,8,644,628.0746459960938
129,4,2005,3,11,9,647,526.8914184570312
130,4,2005,3,11,10,594,577.38916015625
131,4,2005,3,11,11,595,519.6375732421875
132,4,2005,3,11,12,575,500.28277587890625
133,4,2005,3,11,13,551,477.5010681152344
134,4,2005,3,11,14,568,484.0936279296875
135,4,2005,3,11,15,551,494.3234558105469
136,4,2005,3,11,16,604,514.144775390625
137,4,2005,3,11,17,668,566.6533813476562
138,4,2005,3,11,18,737,616.8231201171875
139,4,2005,3,11,19,785,677.080810546875
140,4,2005,3,11,20,800,659.94384765625
141,4,2005,3,11,21,810,693.56884765625
142,4,2005,3,11,22,750,504.751953125
143,4,2005,3,11,23,634,535.114990234375
144,4,2005,3,12,0,612,453.17913818359375
145,4,2005,3,12,1,558,434.2460021972656
146,4,2005,3,12,2,548,434.317138671875
147,4,2005,3,12,3,561,509.8922119140625
148,4,2005,3,12,4,583,480.96429443359375
149,4,2005,3,12,5,609,500.6360168457031
150,4,2005,3,12,6,729,706.5525512695312
151,4,2005,3,12,7,743,730.3444213867188
152,4,2005,3,12,8,712,782.0824584960938
153,4,2005,3,12,9,724,760.30322265625
154,4,2005,3,12,10,661,704.5668334960938
155,4,2005,3,12,11,620,622.005859375
156,4,2005,3,12,12,621,520.8748779296875
157,4,2005,3,12,13,610,541.6792602539062
158,4,2005,3,12,14,588,466.6575012207031
159,4,2005,3,12,15,602,622.466796875
160,4,2005,3,12,16,654,659.7969970703125
161,4,2005,3,12,17,748,489.1785583496094
162,4,2005,3,12,18,793,546.7183837890625
163,4,2005,3,12,19,785,610.4476318359375
164,4,2005,3,12,20,745,597.5377807617188
165,4,2005,3,12,21,713,599.8098754882812
166,4,2005,3,12,22,641,614.5924072265625
167,4,2005,3,12,23,593,612.8053588867188
168,4,2005,6,20,0,306,307.0238342285156
169,4,2005,6,20,1,296,302.4960632324219
170,4,2005,6,20,2,286,293.80438232421875
171,4,2005,6,20,3,281,307.9456481933594
172,4,2005,6,20,4,292,335.730224609375
173,4,2005,6,20,5,314,324.14715576171875
174,4,2005,6,20,6,393,450.6378173828125
175,4,2005,6,20,7,470,475.7214660644531
176,4,2005,6,20,8,478,436.6524963378906
177,4,2005,6,20,9,476,410.1086730957031
178,4,2005,6,20,10,431,438.154541015625
179,4,2005,6,20,11,430,423.4718933105469
180,4,2005,6,20,12,460,385.2116394042969
181,4,2005,6,20,13,423,368.01251220703125
182,4,2005,6,20,14,396,421.06982421875
183,4,2005,6,20,15,408,437.13433837890625
184,4,2005,6,20,16,393,406.9962158203125
185,4,2005,6,20,17,464,425.30181884765625
186,4,2005,6,20,18,486,436.7247009277344
187,4,2005,6,20,19,497,473.123046875
188,4,2005,6,20,20,503,505.6347351074219
189,4,2005,6,20,21,524,459.8640441894531
190,4,2005,6,20,22,463,438.5302429199219
191,4,2005,6,20,23,365,376.1706848144531
192,4,2005,6,21,0,313,318.771728515625
193,4,2005,6,21,1,300,307.8607177734375
194,4,2005,6,21,2,287,296.7623291015625
195,4,2005,6,21,3,282,274.6651916503906
196,4,2005,6,21,4,301,315.2773132324219
197,4,2005,6,21,5,320,350.0965881347656
198,4,2005,6,21,6,394,466.1861877441406
199,4,2005,6,21,7,468,476.5979919433594
200,4,2005,6,21,8,428,420.2081604003906
201,4,2005,6,21,9,446,449.2483215332031
202,4,2005,6,21,10,425,460.1505126953125
203,4,2005,6,21,11,436,458.4558410644531
204,4,2005,6,21,12,431,441.69921875
205,4,2005,6,21,13,429,417.8808288574219
206,4,2005,6,21,14,446,422.167236328125
207,4,2005,6,21,15,452,429.033447265625
208,4,2005,6,21,16,476,501.6484069824219
209,4,2005,6,21,17,509,493.78753662109375
210,4,2005,6,21,18,496,524.2168579101562
211,4,2005,6,21,19,499,531.8630981445312
212,4,2005,6,21,20,532,547.0301513671875
213,4,2005,6,21,21,558,503.76861572265625
214,4,2005,6,21,22,482,399.52703857421875
215,4,2005,6,21,23,383,338.3099060058594
216,4,2005,6,22,0,328,307.3385925292969
217,4,2005,6,22,1,302,298.251953125
218,4,2005,6,22,2,283,294.9331359863281
219,4,2005,6,22,3,283,295.53839111328125
220,4,2005,6,22,4,302,311.9768371582031
221,4,2005,6,22,5,323,340.121337890625
222,4,2005,6,22,6,422,390.8072204589844
223,4,2005,6,22,7,442,418.1627502441406
224,4,2005,6,22,8,436,439.4610290527344
225,4,2005,6,22,9,422,480.8043212890625
226,4,2005,6,22,10,438,501.9027099609375
227,4,2005,6,22,11,433,418.4815368652344
228,4,2005,6,22,12,446,415.7051696777344
229,4,2005,6,22,13,454,404.26141357421875
230,4,2005,6,22,14,460,427.5709533691406
231,4,2005,6,22,15,452,393.74456787109375
232,4,2005,6,22,16,476,495.99981689453125
233,4,2005,6,22,17,521,488.6928405761719
234,4,2005,6,22,18,516,523.9684448242188
235,4,2005,6,22,19,541,532.7482299804688
236,4,2005,6,22,20,504,530.2623901367188
237,4,2005,6,22,21,493,505.3050537109375
238,4,2005,6,22,22,457,441.9354553222656
239,4,2005,6,22,23,372,383.5260314941406
240,4,2005,6,23,0,324,314.59222412109375
241,4,2005,6,23,1,298,302.9199523925781
242,4,2005,6,23,2,295,295.3893737792969
243,4,2005,6,23,3,282,299.3011474609375
244,4,2005,6,23,4,296,308.1725769042969
245,4,2005,6,23,5,325,325.5260009765625
246,4,2005,6,23,6,405,427.81549072265625
247,4,2005,6,23,7,437,401.9271545410156
248,4,2005,6,23,8,440,419.3316345214844
249,4,2005,6,23,9,441,426.194580078125
250,4,2005,6,23,10,463,427.41448974609375
251,4,2005,6,23,11,467,436.97198486328125
252,4,2005,6,23,12,474,439.4208679199219
253,4,2005,6,23,13,471,425.64520263671875
254,4,2005,6,23,14,460,415.90008544921875
255,4,2005,6,23,15,447,393.69195556640625
256,4,2005,6,23,16,458,522.5411987304688
257,4,2005,6,23,17,517,530.8301391601562
258,4,2005,6,23,18,541,560.2828979492188
259,4,2005,6,23,19,552,592.55712890625
260,4,2005,6,23,20,562,500.5426025390625
261,4,2005,6,23,21,571,509.85601806640625
262,4,2005,6,23,22,501,405.8724365234375
263,4,2005,6,23,23,400,386.70574951171875
264,4,2005,6,24,0,345,307.7287902832031
265,4,2005,6,24,1,305,315.26708984375
266,4,2005,6,24,2,294,297.02056884765625
267,4,2005,6,24,3,299,311.272216796875
268,4,2005,6,24,4,299,299.6177062988281
269,4,2005,6,24,5,317,320.2511291503906
270,4,2005,6,24,6,390,453.3877868652344
271,4,2005,6,24,7,443,414.875
272,4,2005,6,24,8,451,386.8680725097656
273,4,2005,6,24,9,468,409.6044616699219
274,4,2005,6,24,10,470,464.1921081542969
275,4,2005,6,24,11,478,454.7170104980469
276,4,2005,6,24,12,490,451.9967956542969
277,4,2005,6,24,13,483,490.6255798339844
278,4,2005,6,24,14,513,441.4212341308594
279,4,2005,6,24,15,540,460.92816162109375
280,4,2005,6,24,16,557,517.06982421875
281,4,2005,6,24,17,581,538.7416381835938
282,4,2005,6,24,18,588,595.1947021484375
283,4,2005,6,24,19,581,570.1535034179688
284,4,2005,6,24,20,548,559.1785278320312
285,4,2005,6,24,21,588,532.5327758789062
286,4,2005,6,24,22,518,407.1728515625
287,4,2005,6,24,23,458,383.3236389160156
288,4,2005,6,25,0,367,351.5191345214844
289,4,2005,6,25,1,329,329.9356994628906
290,4,2005,6,25,2,311,297.52044677734375
291,4,2005,6,25,3,306,317.3970031738281
292,4,2005,6,25,4,315,323.74835205078125
293,4,2005,6,25,5,332,318.7455139160156
294,4,2005,6,25,6,370,382.67108154296875
295,4,2005,6,25,7,466,396.87774658203125
296,4,2005,6,25,8,524,476.2278137207031
297,4,2005,6,25,9,527,560.8349609375
298,4,2005,6,25,10,571,534.8197631835938
299,4,2005,6,25,11,577,540.4219970703125
300,4,2005,6,25,12,555,521.5042724609375
301,4,2005,6,25,13,561,543.7494506835938
302,4,2005,6,25,14,577,528.7454833984375
303,4,2005,6,25,15,547,549.1798706054688
304,4,2005,6,25,16,554,459.1866760253906
305,4,2005,6,25,17,584,500.7594909667969
306,4,2005,6,25,18,601,583.8338623046875
307,4,2005,6,25,19,584,544.1618041992188
308,4,2005,6,25,20,572,549.5068969726562
309,4,2005,6,25,21,594,534.1302490234375
310,4,2005,6,25,22,527,480.15228271484375
311,4,2005,6,25,23,423,405.3574523925781
312,4,2005,6,26,0,370,332.572509765625
313,4,2005,6,26,1,326,333.3943786621094
314,4,2005,6,26,2,323,311.0262145996094
315,4,2005,6,26,3,322,301.606689453125
316,4,2005,6,26,4,321,328.7881774902344
317,4,2005,6,26,5,324,320.7786865234375
318,4,2005,6,26,6,340,367.8544921875
319,4,2005,6,26,7,404,410.5693664550781
320,4,2005,6,26,8,496,547.3394165039062
321,4,2005,6,26,9,529,540.0904541015625
322,4,2005,6,26,10,520,525.47705078125
323,4,2005,6,26,11,512,550.212890625
324,4,2005,6,26,12,560,530.1049194335938
325,4,2005,6,26,13,531,556.1781616210938
